EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,GoalGesture,ActiveCubeX,ActiveCubeY,ActiveCubeZ,TrackerX,TrackerY,TrackerZ
0,5,21,-40,-6,2,0,2,pinch,-0.48,1.0,0.6,-0.2466869,1.014594,0.3773334
5,1,-10,14,-1,0,6,7,pinch,-0.48,1.0,0.6,-0.2466869,1.014594,0.3773334
-4,-10,-7,14,-2,-3,-3,-7,pinch,-0.48,1.0,0.6,-0.2466869,1.014594,0.3773334
0,6,8,-44,-9,-3,-3,6,pinch,-0.48,1.0,0.6,-0.2457735,1.014933,0.3775403
0,1,5,35,11,3,2,3,pinch,-0.48,1.0,0.6,-0.2457735,1.014933,0.3775403
-2,2,0,-5,-7,-3,-5,-9,pinch,-0.48,1.0,0.6,-0.2457735,1.014933,0.3775403
6,6,-13,5,-1,0,2,6,pinch,-0.48,1.0,0.6,-0.2457735,1.014933,0.3775403
-3,-8,6,4,-7,-8,-7,-10,pinch,-0.48,1.0,0.6,-0.2453688,1.01498,0.377515
-6,-8,-17,12,4,-1,2,3,pinch,-0.48,1.0,0.6,-0.2453688,1.01498,0.377515
6,8,13,2,5,1,0,0,pinch,-0.48,1.0,0.6,-0.2453688,1.01498,0.377515
-3,-3,-8,12,0,1,1,3,pinch,-0.48,1.0,0.6,-0.2453688,1.01498,0.377515
1,-3,-12,-4,-3,1,1,-1,pinch,-0.48,1.0,0.6,-0.2443316,1.015318,0.377389
8,-1,-29,-12,-3,1,0,3,pinch,-0.48,1.0,0.6,-0.2443316,1.015318,0.377389
-4,0,3,14,1,-3,-3,-8,pinch,-0.48,1.0,0.6,-0.2443316,1.015318,0.377389
6,0,14,-38,-2,-1,2,1,pinch,-0.48,1.0,0.6,-0.2443316,1.015318,0.377389
-15,-5,3,5,0,-1,-11,-16,pinch,-0.48,1.0,0.6,-0.2441027,1.01521,0.3769666
2,9,1,2,-1,2,6,7,pinch,-0.48,1.0,0.6,-0.2441027,1.01521,0.3769666
0,0,-6,-4,-2,-2,-4,-5,pinch,-0.48,1.0,0.6,-0.2441027,1.01521,0.3769666
-4,1,-2,11,6,1,1,7,pinch,-0.48,1.0,0.6,-0.2441027,1.01521,0.3769666
9,5,10,8,-4,-2,-3,-3,pinch,-0.48,1.0,0.6,-0.243808,1.01529,0.3766689
-2,-3,5,1,-2,2,10,12,pinch,-0.48,1.0,0.6,-0.243808,1.01529,0.3766689
1,-4,-13,-12,-1,-2,-5,-11,pinch,-0.48,1.0,0.6,-0.243808,1.01529,0.3766689
1,3,-9,-5,1,2,3,3,pinch,-0.48,1.0,0.6,-0.243808,1.01529,0.3766689
3,-4,8,-2,2,2,3,1,pinch,-0.48,1.0,0.6,-0.2433237,1.015792,0.3761765
-4,-4,-34,-8,1,2,5,11,pinch,-0.48,1.0,0.6,-0.2433237,1.015792,0.3761765
-10,-16,2,-32,-13,-7,-7,-12,pinch,-0.48,1.0,0.6,-0.2433237,1.015792,0.3761765
-7,-2,2,0,-6,-6,-8,-14,pinch,-0.48,1.0,0.6,-0.2433237,1.015792,0.3761765
-4,-1,10,21,7,-2,-3,-4,pinch,-0.48,1.0,0.6,-0.2432216,1.016037,0.3757874
0,6,16,10,0,-1,-5,-9,pinch,-0.48,1.0,0.6,-0.2432216,1.016037,0.3757874
-2,-1,-1,4,2,-2,-2,0,pinch,-0.48,1.0,0.6,-0.2432216,1.016037,0.3757874
2,2,-19,-3,4,5,9,12,pinch,-0.48,1.0,0.6,-0.2432216,1.016037,0.3757874
-1,-9,-17,-43,-13,-5,-2,-7,pinch,-0.48,1.0,0.6,-0.24324,1.016266,0.3754601
-3,5,-22,23,10,4,1,3,pinch,-0.48,1.0,0.6,-0.24324,1.016266,0.3754601
1,7,33,21,0,0,-2,-1,pinch,-0.48,1.0,0.6,-0.24324,1.016266,0.3754601
-3,-10,-7,-27,-9,-5,-4,-5,pinch,-0.48,1.0,0.6,-0.24324,1.016266,0.3754601
-6,-11,-25,-2,4,-5,-10,-10,pinch,-0.48,1.0,0.6,-0.2435373,1.016143,0.3748375
0,1,-3,20,-1,3,9,12,pinch,-0.48,1.0,0.6,-0.2435373,1.016143,0.3748375
1,0,0,-4,2,3,2,2,pinch,-0.48,1.0,0.6,-0.2435373,1.016143,0.3748375
-1,2,9,-4,-2,0,-2,-3,pinch,-0.48,1.0,0.6,-0.2435373,1.016143,0.3748375
5,-7,-14,-15,-3,-2,2,5,pinch,-0.48,1.0,0.6,-0.2437415,1.016374,0.3744466
-4,2,10,5,-2,-4,-3,-8,pinch,-0.48,1.0,0.6,-0.2437415,1.016374,0.3744466
-7,-10,-16,-6,-5,0,-3,-6,pinch,-0.48,1.0,0.6,-0.2437415,1.016374,0.3744466
-4,-2,8,25,10,0,-2,1,pinch,-0.48,1.0,0.6,-0.2437415,1.016374,0.3744466
-1,-9,-18,-25,-17,-1,3,6,pinch,-0.48,1.0,0.6,-0.2438554,1.016351,0.3740697
1,4,14,12,14,5,5,6,pinch,-0.48,1.0,0.6,-0.2438554,1.016351,0.3740697
-2,0,15,-31,-17,-6,-5,2,pinch,-0.48,1.0,0.6,-0.2438554,1.016351,0.3740697
-2,-8,-21,4,-1,1,1,-4,pinch,-0.48,1.0,0.6,-0.2438554,1.016351,0.3740697
-2,1,19,6,2,-2,-5,-5,pinch,-0.48,1.0,0.6,-0.2438553,1.016417,0.3733656
-2,-1,-7,-5,-2,-1,-1,-3,pinch,-0.48,1.0,0.6,-0.2438553,1.016417,0.3733656
-6,-6,2,8,-2,-2,-4,-7,pinch,-0.48,1.0,0.6,-0.2438553,1.016417,0.3733656
-4,-6,-28,1,-4,-4,-4,-3,pinch,-0.48,1.0,0.6,-0.2438553,1.016417,0.3733656
5,8,-2,-1,7,3,2,0,pinch,-0.48,1.0,0.6,-0.2438408,1.016539,0.37341
-1,-4,-7,-15,-4,0,3,6,pinch,-0.48,1.0,0.6,-0.2438408,1.016539,0.37341
2,4,6,-2,2,2,6,5,pinch,-0.48,1.0,0.6,-0.2438408,1.016539,0.37341
-4,-2,1,7,0,-3,-8,-10,pinch,-0.48,1.0,0.6,-0.2438408,1.016539,0.37341
2,9,2,9,2,0,-2,-4,pinch,-0.48,1.0,0.6,-0.2438089,1.016457,0.3732839
-3,-4,-5,-13,-8,-1,-1,-1,pinch,-0.48,1.0,0.6,-0.2438089,1.016457,0.3732839
-2,-3,12,6,2,0,2,5,pinch,-0.48,1.0,0.6,-0.2438089,1.016457,0.3732839
1,2,8,2,1,4,2,0,pinch,-0.48,1.0,0.6,-0.243797,1.016122,0.3727845
1,-3,-3,4,4,-1,-1,-3,pinch,-0.48,1.0,0.6,-0.2440659,1.016027,0.3725898
2,3,-14,4,-3,-1,-2,1,pinch,-0.48,1.0,0.6,-0.2440659,1.016027,0.3725898
-3,-1,19,-14,-2,-1,1,2,pinch,-0.48,1.0,0.6,-0.2440659,1.016027,0.3725898
-1,-2,-11,5,4,-1,-2,-2,pinch,-0.48,1.0,0.6,-0.2440659,1.016027,0.3725898
-1,-3,4,14,0,1,1,1,pinch,-0.48,1.0,0.6,-0.2440659,1.016027,0.3725898
-6,-2,2,-22,-13,-8,-9,-14,pinch,-0.48,1.0,0.6,-0.2440659,1.016027,0.3725898
1,1,-8,9,6,0,-4,-3,pinch,-0.48,1.0,0.6,-0.2440659,1.016027,0.3725898
6,13,23,-9,-3,3,8,12,pinch,-0.48,1.0,0.6,-0.2440659,1.016027,0.3725898
-1,-8,-9,6,0,-2,0,3,pinch,-0.48,1.0,0.6,-0.2441482,1.015379,0.3720649
-3,0,6,11,-7,-6,-3,-4,pinch,-0.48,1.0,0.6,-0.2441482,1.015379,0.3720649
-6,-8,0,-4,-3,-2,-3,-4,pinch,-0.48,1.0,0.6,-0.2441482,1.015379,0.3720649
1,8,6,-8,0,2,1,-1,pinch,-0.48,1.0,0.6,-0.2441482,1.015379,0.3720649
-2,-3,-5,9,-2,-1,-1,-8,pinch,-0.48,1.0,0.6,-0.2441874,1.015289,0.3720858
3,2,23,7,5,2,3,6,pinch,-0.48,1.0,0.6,-0.2441874,1.015289,0.3720858
-1,3,2,-4,-2,-2,-1,-1,pinch,-0.48,1.0,0.6,-0.2441874,1.015289,0.3720858
-5,-10,-20,5,5,-2,-5,-5,pinch,-0.48,1.0,0.6,-0.2441874,1.015289,0.3720858
-1,2,19,-53,-9,0,-3,-1,pinch,-0.48,1.0,0.6,-0.2442504,1.015029,0.3719126
0,9,6,23,-1,2,2,-3,pinch,-0.48,1.0,0.6,-0.2442504,1.015029,0.3719126
-1,-5,-37,-24,-4,1,0,-4,pinch,-0.48,1.0,0.6,-0.2442504,1.015029,0.3719126
7,8,20,15,4,1,4,7,pinch,-0.48,1.0,0.6,-0.2442504,1.015029,0.3719126
-1,-5,-14,-1,-2,-4,-3,2,pinch,-0.48,1.0,0.6,-0.2443406,1.014506,0.3719156
0,-2,6,24,2,-3,0,-2,pinch,-0.48,1.0,0.6,-0.2443406,1.014506,0.3719156
-6,-8,-6,-18,-8,-4,-5,-7,pinch,-0.48,1.0,0.6,-0.2443406,1.014506,0.3719156
0,-1,-3,-4,-9,-4,-1,-1,pinch,-0.48,1.0,0.6,-0.2443406,1.014506,0.3719156
6,3,-5,11,10,6,6,10,pinch,-0.48,1.0,0.6,-0.2443152,1.014628,0.3719715
-3,-3,-13,-11,-10,-2,-3,-3,pinch,-0.48,1.0,0.6,-0.2443152,1.014628,0.3719715
3,-3,13,11,9,3,3,7,pinch,-0.48,1.0,0.6,-0.244304,1.014482,0.3720405
-3,-2,-9,-4,-6,-3,-5,-5,pinch,-0.48,1.0,0.6,-0.244304,1.014482,0.3720405
0,-3,16,-6,5,1,-3,-3,pinch,-0.48,1.0,0.6,-0.2441151,1.014081,0.3718103
0,1,-1,28,4,0,0,-1,pinch,-0.48,1.0,0.6,-0.2441151,1.014081,0.3718103
-1,0,-19,-38,-5,3,7,3,pinch,-0.48,1.0,0.6,-0.2441151,1.014081,0.3718103
-2,-4,-2,-10,-5,-4,-1,-1,pinch,-0.48,1.0,0.6,-0.2441151,1.014081,0.3718103
-1,2,-1,-11,5,-2,-3,-5,pinch,-0.48,1.0,0.6,-0.2440808,1.014015,0.3720182
-1,-1,14,19,1,-3,-6,-5,pinch,-0.48,1.0,0.6,-0.2440808,1.014015,0.3720182
3,1,-1,12,-3,3,6,8,pinch,-0.48,1.0,0.6,-0.2440808,1.014015,0.3720182
5,5,3,-1,-5,0,1,3,pinch,-0.48,1.0,0.6,-0.2440808,1.014015,0.3720182
-12,-13,-2,2,-12,-8,-2,-5,pinch,-0.48,1.0,0.6,-0.2439729,1.013566,0.3719944
-3,3,-15,2,16,5,-3,-9,pinch,-0.48,1.0,0.6,-0.2439729,1.013566,0.3719944
3,6,17,-5,-3,-2,-1,-3,pinch,-0.48,1.0,0.6,-0.2439729,1.013566,0.3719944
0,-3,-3,7,4,-3,-3,2,pinch,-0.48,1.0,0.6,-0.2439729,1.013566,0.3719944
3,1,-3,-12,-5,-1,5,12,pinch,-0.48,1.0,0.6,-0.2437705,1.013504,0.3720908
-2,-1,2,6,-4,3,1,-1,pinch,-0.48,1.0,0.6,-0.2437705,1.013504,0.3720908
-3,5,11,15,9,1,-4,-5,pinch,-0.48,1.0,0.6,-0.2437705,1.013504,0.3720908
-2,-5,11,12,6,0,-2,-4,pinch,-0.48,1.0,0.6,-0.2437705,1.013504,0.3720908
6,2,-18,-33,-7,-2,2,11,pinch,-0.48,1.0,0.6,-0.243665,1.013224,0.3719629
-2,2,4,-16,-4,0,2,-1,pinch,-0.48,1.0,0.6,-0.243665,1.013224,0.3719629
-5,-1,-4,4,3,0,-7,-10,pinch,-0.48,1.0,0.6,-0.2435788,1.013309,0.3723925
0,1,5,-1,-10,-6,-3,0,pinch,-0.48,1.0,0.6,-0.2435788,1.013309,0.3723925
2,3,6,-8,-1,-3,-5,-5,pinch,-0.48,1.0,0.6,-0.2434798,1.012986,0.372481
2,3,-2,13,-5,-2,3,9,pinch,-0.48,1.0,0.6,-0.2434798,1.012986,0.372481
2,7,11,12,13,6,4,3,pinch,-0.48,1.0,0.6,-0.2434798,1.012986,0.372481
-8,-18,-50,-21,-4,-5,-5,-7,pinch,-0.48,1.0,0.6,-0.2434798,1.012986,0.372481
3,5,11,12,3,3,0,1,pinch,-0.48,1.0,0.6,-0.2433867,1.013133,0.3728706
0,-3,-1,-7,-10,-3,-6,-10,pinch,-0.48,1.0,0.6,-0.2433867,1.013133,0.3728706
-3,-7,-7,17,-3,-3,-2,-5,pinch,-0.48,1.0,0.6,-0.2433028,1.012962,0.3727944
-2,-2,-1,0,5,0,-2,-1,pinch,-0.48,1.0,0.6,-0.2433028,1.012962,0.3727944
-2,-2,3,-2,0,-1,0,-1,pinch,-0.48,1.0,0.6,-0.2433028,1.012962,0.3727944
1,3,4,16,5,0,2,6,pinch,-0.48,1.0,0.6,-0.2433028,1.012962,0.3727944
-1,-7,-3,19,4,-2,-1,3,pinch,-0.48,1.0,0.6,-0.2433028,1.012962,0.3727944
1,-5,-15,-52,-15,1,3,3,pinch,-0.48,1.0,0.6,-0.2433028,1.012962,0.3727944
-2,1,21,13,-2,-5,-3,-1,pinch,-0.48,1.0,0.6,-0.2430614,1.013304,0.373214
-6,-3,-9,-8,3,-3,-9,-13,pinch,-0.48,1.0,0.6,-0.2430614,1.013304,0.373214
0,1,-18,-16,-1,0,1,2,pinch,-0.48,1.0,0.6,-0.2430614,1.013304,0.373214
-4,-4,3,11,-2,-2,-4,-4,pinch,-0.48,1.0,0.6,-0.2430614,1.013304,0.373214
1,-1,-14,11,0,-1,-1,-2,pinch,-0.48,1.0,0.6,-0.2429684,1.012982,0.3732442
-7,-19,-23,-53,-18,-3,-2,-2,pinch,-0.48,1.0,0.6,-0.2429684,1.012982,0.3732442
2,1,2,3,4,2,5,4,pinch,-0.48,1.0,0.6,-0.2429684,1.012982,0.3732442
1,10,27,14,4,2,3,4,pinch,-0.48,1.0,0.6,-0.2429684,1.012982,0.3732442
-9,-13,-12,-15,-9,-6,-7,-12,pinch,-0.48,1.0,0.6,-0.2426811,1.012677,0.3731816
1,2,-5,22,7,2,2,2,pinch,-0.48,1.0,0.6,-0.2426811,1.012677,0.3731816
-4,3,12,-7,-8,-5,-7,-12,pinch,-0.48,1.0,0.6,-0.2426811,1.012677,0.3731816
0,1,0,1,0,0,-1,-1,pinch,-0.48,1.0,0.6,-0.2426811,1.012677,0.3731816
2,0,-13,16,6,1,4,5,pinch,-0.48,1.0,0.6,-0.2420291,1.012653,0.3733064
1,5,7,2,5,2,4,3,pinch,-0.48,1.0,0.6,-0.2420291,1.012653,0.3733064
-2,1,1,-6,-8,-1,-1,-4,pinch,-0.48,1.0,0.6,-0.2420291,1.012653,0.3733064
2,4,4,-9,-3,1,-4,-2,pinch,-0.48,1.0,0.6,-0.2420291,1.012653,0.3733064
0,2,3,3,5,1,3,2,pinch,-0.48,1.0,0.6,-0.2420291,1.012653,0.3733064
-3,-1,-14,-6,0,-4,-8,-5,pinch,-0.48,1.0,0.6,-0.2420291,1.012653,0.3733064
-2,-7,-16,7,-5,-6,-3,3,pinch,-0.48,1.0,0.6,-0.2420291,1.012653,0.3733064
1,2,21,32,7,1,1,3,pinch,-0.48,1.0,0.6,-0.2420291,1.012653,0.3733064
-6,-13,-13,-21,-7,-4,-5,-9,pinch,-0.48,1.0,0.6,-0.2415422,1.012571,0.3733402
-1,-2,6,0,-2,-3,-2,-4,pinch,-0.48,1.0,0.6,-0.2415422,1.012571,0.3733402
-1,-1,2,-7,-1,0,-1,1,pinch,-0.48,1.0,0.6,-0.2415422,1.012571,0.3733402
-2,-1,0,7,7,-3,-3,-10,pinch,-0.48,1.0,0.6,-0.2415422,1.012571,0.3733402
3,3,8,6,1,4,7,7,pinch,-0.48,1.0,0.6,-0.2415422,1.012571,0.3733402
6,9,-13,21,1,-1,2,8,pinch,-0.48,1.0,0.6,-0.2415422,1.012571,0.3733402
-2,-6,-20,14,7,-1,1,3,pinch,-0.48,1.0,0.6,-0.2412842,1.01289,0.3738271
-6,-5,5,-31,-10,-1,-5,-9,pinch,-0.48,1.0,0.6,-0.2412842,1.01289,0.3738271
0,-5,-7,-2,2,2,0,-7,pinch,-0.48,1.0,0.6,-0.2409914,1.012563,0.3735585
-2,-1,-2,-37,-14,-2,-3,-1,pinch,-0.48,1.0,0.6,-0.2409914,1.012563,0.3735585
5,12,19,14,1,3,5,2,pinch,-0.48,1.0,0.6,-0.2409914,1.012563,0.3735585
-2,-7,-1,6,10,1,-1,-3,pinch,-0.48,1.0,0.6,-0.2409914,1.012563,0.3735585
0,3,-5,-6,-3,-3,-6,-3,pinch,-0.48,1.0,0.6,-0.2408523,1.012484,0.3738352
-4,-13,-14,-13,-6,-4,0,4,pinch,-0.48,1.0,0.6,-0.2408523,1.012484,0.3738352
0,6,-1,-8,-7,-4,-4,-3,pinch,-0.48,1.0,0.6,-0.2408523,1.012484,0.3738352
2,-4,-8,2,-3,-3,0,2,pinch,-0.48,1.0,0.6,-0.2408523,1.012484,0.3738352
1,3,6,6,9,2,2,3,pinch,-0.48,1.0,0.6,-0.2406849,1.011978,0.3735511
0,1,1,-14,-3,1,-1,0,pinch,-0.48,1.0,0.6,-0.2406849,1.011978,0.3735511
-1,-6,-11,10,8,2,1,0,pinch,-0.48,1.0,0.6,-0.2405562,1.012254,0.3736038
1,6,3,-12,-4,-1,3,8,pinch,-0.48,1.0,0.6,-0.2405562,1.012254,0.3736038
-6,-21,-16,-7,-3,-3,-4,-9,pinch,-0.48,1.0,0.6,-0.2404356,1.012167,0.3736438
8,16,26,-3,-1,0,1,3,pinch,-0.48,1.0,0.6,-0.2404356,1.012167,0.3736438
1,2,12,19,-1,-5,0,6,pinch,-0.48,1.0,0.6,-0.2404356,1.012167,0.3736438
-4,-9,-10,-1,1,-4,-7,-6,pinch,-0.48,1.0,0.6,-0.2404356,1.012167,0.3736438
-3,3,-4,-4,-1,0,-1,-7,pinch,-0.48,1.0,0.6,-0.2402643,1.012039,0.3738225
-1,2,1,25,16,5,1,-1,pinch,-0.48,1.0,0.6,-0.2402643,1.012039,0.3738225
1,-1,-2,-1,-6,-2,-1,2,pinch,-0.48,1.0,0.6,-0.2402643,1.012039,0.3738225
2,14,12,-28,-5,1,-3,1,pinch,-0.48,1.0,0.6,-0.2402643,1.012039,0.3738225
-2,-7,-5,34,7,-1,-1,-1,pinch,-0.48,1.0,0.6,-0.2401439,1.011917,0.3738652
-4,-2,-1,-31,-6,-1,-3,-8,pinch,-0.48,1.0,0.6,-0.2401439,1.011917,0.3738652
3,4,5,6,-4,0,5,7,pinch,-0.48,1.0,0.6,-0.2398426,1.011608,0.3737013
-5,-18,-20,3,0,0,-4,-9,pinch,-0.48,1.0,0.6,-0.2398426,1.011608,0.3737013
2,6,2,-1,-7,-1,-1,4,pinch,-0.48,1.0,0.6,-0.239522,1.011892,0.3741819
-2,-10,-11,-12,-8,-4,-1,2,pinch,-0.48,1.0,0.6,-0.239522,1.011892,0.3741819
0,-3,7,-42,-18,-1,2,-2,pinch,-0.48,1.0,0.6,-0.239522,1.011892,0.3741819
-6,-2,20,16,3,-1,-2,-8,pinch,-0.48,1.0,0.6,-0.239522,1.011892,0.3741819
-4,-5,-1,2,-4,-5,-6,-5,pinch,-0.48,1.0,0.6,-0.2394079,1.011698,0.3741076
0,-1,-8,26,14,2,-1,-1,pinch,-0.48,1.0,0.6,-0.2394079,1.011698,0.3741076
2,11,5,7,2,-1,0,1,pinch,-0.48,1.0,0.6,-0.2394079,1.011698,0.3741076
-1,0,6,9,-3,0,-1,1,pinch,-0.48,1.0,0.6,-0.2394079,1.011698,0.3741076
0,-2,-3,2,4,-1,-2,2,pinch,-0.48,1.0,0.6,-0.2392493,1.011912,0.3744054
-5,-5,-13,-20,-3,-3,-3,-3,pinch,-0.48,1.0,0.6,-0.2392493,1.011912,0.3744054
3,3,-3,-11,0,5,6,8,pinch,-0.48,1.0,0.6,-0.2391333,1.011775,0.3744309
-3,-3,-6,27,6,1,-2,-5,pinch,-0.48,1.0,0.6,-0.2391333,1.011775,0.3744309
2,5,2,-6,-6,-4,0,0,pinch,-0.48,1.0,0.6,-0.2389143,1.011586,0.3743899
0,-4,2,-45,-4,2,3,7,pinch,-0.48,1.0,0.6,-0.2389143,1.011586,0.3743899
-2,-6,-3,6,-5,-2,-3,-6,pinch,-0.48,1.0,0.6,-0.2389143,1.011586,0.3743899
-4,-9,-14,-1,-1,-2,-1,-5,pinch,-0.48,1.0,0.6,-0.2389143,1.011586,0.3743899
-4,-3,10,12,-3,-3,-3,-5,pinch,-0.48,1.0,0.6,-0.2385232,1.011592,0.3745519
-4,0,3,8,2,-3,-8,-13,pinch,-0.48,1.0,0.6,-0.2385232,1.011592,0.3745519
2,-1,10,-9,-1,-1,4,9,pinch,-0.48,1.0,0.6,-0.2385232,1.011592,0.3745519
-1,-3,-9,-11,-3,-1,-2,-1,pinch,-0.48,1.0,0.6,-0.2385232,1.011592,0.3745519
0,-2,7,22,4,1,0,-1,pinch,-0.48,1.0,0.6,-0.2384315,1.011738,0.3747585
-3,-8,-17,-7,0,1,-2,-5,pinch,-0.48,1.0,0.6,-0.2384315,1.011738,0.3747585
-3,-2,5,-16,-10,-6,-5,-8,pinch,-0.48,1.0,0.6,-0.2384315,1.011738,0.3747585
0,0,-13,10,10,2,-2,-3,pinch,-0.48,1.0,0.6,-0.2384315,1.011738,0.3747585
3,1,0,-14,-2,2,7,10,pinch,-0.48,1.0,0.6,-0.2382443,1.011508,0.3746319
-2,-6,3,33,2,-1,1,-1,pinch,-0.48,1.0,0.6,-0.2382443,1.011508,0.3746319
-3,-4,-8,-29,-10,-4,-5,-3,pinch,-0.48,1.0,0.6,-0.2382443,1.011508,0.3746319
-3,0,3,0,0,-3,-3,-12,pinch,-0.48,1.0,0.6,-0.2382443,1.011508,0.3746319
5,8,2,-7,1,3,2,5,pinch,-0.48,1.0,0.6,-0.2381554,1.011499,0.3751601
2,-2,-1,21,3,0,2,5,pinch,-0.48,1.0,0.6,-0.2381554,1.011499,0.3751601
5,6,0,-26,-7,2,4,9,pinch,-0.48,1.0,0.6,-0.2381554,1.011499,0.3751601
0,3,0,26,8,1,4,4,pinch,-0.48,1.0,0.6,-0.2381554,1.011499,0.3751601
-9,-5,8,-13,-10,-8,-9,-13,pinch,-0.48,1.0,0.6,-0.2381273,1.011272,0.374985
-4,0,6,8,2,-3,-4,-11,pinch,-0.48,1.0,0.6,-0.2381273,1.011272,0.374985
-1,-3,13,17,0,-2,-2,-2,pinch,-0.48,1.0,0.6,-0.2381278,1.011456,0.3754236
-2,-5,-38,-16,-2,3,1,-1,pinch,-0.48,1.0,0.6,-0.2381278,1.011456,0.3754236
2,6,20,12,0,2,4,9,pinch,-0.48,1.0,0.6,-0.2381219,1.011357,0.3753821
5,0,-2,-15,-4,0,5,13,pinch,-0.48,1.0,0.6,-0.2381219,1.011357,0.3753821
-1,1,9,1,3,2,-1,-2,pinch,-0.48,1.0,0.6,-0.2383737,1.011244,0.375295
-2,0,4,33,0,-5,-4,3,pinch,-0.48,1.0,0.6,-0.2383737,1.011244,0.375295
0,0,-17,12,4,-1,-1,-3,pinch,-0.48,1.0,0.6,-0.2384161,1.011524,0.3755177
-1,3,7,-32,-5,-2,2,4,pinch,-0.48,1.0,0.6,-0.2384161,1.011524,0.3755177
-6,-2,8,-15,-4,-6,-6,-7,pinch,-0.48,1.0,0.6,-0.2384161,1.011524,0.3755177
-2,-9,-19,10,1,0,-3,-8,pinch,-0.48,1.0,0.6,-0.2384161,1.011524,0.3755177
-2,-4,-9,2,-4,-4,-1,-2,pinch,-0.48,1.0,0.6,-0.2384917,1.011405,0.3754901
0,3,5,16,2,1,-1,1,pinch,-0.48,1.0,0.6,-0.2384917,1.011405,0.3754901
4,3,3,17,10,1,4,6,pinch,-0.48,1.0,0.6,-0.2384925,1.01109,0.3751915
0,0,-10,-22,-8,-3,-7,-5,pinch,-0.48,1.0,0.6,-0.2384925,1.01109,0.3751915
-6,-11,-7,-12,-2,-1,1,-2,pinch,-0.48,1.0,0.6,-0.2385518,1.011416,0.3753724
1,3,4,5,-6,-2,-3,-2,pinch,-0.48,1.0,0.6,-0.2385518,1.011416,0.3753724
-3,-3,-23,-22,3,0,-2,-6,pinch,-0.48,1.0,0.6,-0.2386213,1.01136,0.3752878
0,1,6,18,1,-1,0,-1,pinch,-0.48,1.0,0.6,-0.2386213,1.01136,0.3752878
1,3,-2,-11,-3,-2,1,1,pinch,-0.48,1.0,0.6,-0.2386655,1.011221,0.3750877
0,-3,0,20,2,-3,1,2,pinch,-0.48,1.0,0.6,-0.2386655,1.011221,0.3750877
4,7,15,-13,-4,2,3,4,pinch,-0.48,1.0,0.6,-0.2386655,1.011221,0.3750877
5,2,-17,-11,-3,-2,4,8,pinch,-0.48,1.0,0.6,-0.2386655,1.011221,0.3750877
-4,1,-12,9,1,1,-4,-13,pinch,-0.48,1.0,0.6,-0.2388883,1.011227,0.3753363
-5,-5,8,-15,-2,-3,-6,-3,pinch,-0.48,1.0,0.6,-0.2388883,1.011227,0.3753363
0,6,8,9,-1,-4,-6,-3,pinch,-0.48,1.0,0.6,-0.2388883,1.011227,0.3753363
-1,3,9,14,11,4,3,3,pinch,-0.48,1.0,0.6,-0.2388883,1.011227,0.3753363
3,-5,-13,-52,-19,-1,5,14,pinch,-0.48,1.0,0.6,-0.2394135,1.011132,0.3751704
-3,-3,0,31,19,3,-2,-6,pinch,-0.48,1.0,0.6,-0.2394135,1.011132,0.3751704
-1,4,2,-9,-4,-6,-6,-6,pinch,-0.48,1.0,0.6,-0.2394135,1.011132,0.3751704
0,-1,8,5,-1,0,0,-3,pinch,-0.48,1.0,0.6,-0.2394135,1.011132,0.3751704
0,-1,-5,8,3,-2,0,4,pinch,-0.48,1.0,0.6,-0.2395756,1.010856,0.3748802
-2,1,10,-9,-6,0,0,1,pinch,-0.48,1.0,0.6,-0.2395756,1.010856,0.3748802
1,2,-4,4,8,0,-1,2,pinch,-0.48,1.0,0.6,-0.2395756,1.010856,0.3748802
-1,-2,1,-14,-12,-5,-1,1,pinch,-0.48,1.0,0.6,-0.2395756,1.010856,0.3748802
1,8,17,-13,-3,-1,-4,-4,pinch,-0.48,1.0,0.6,-0.2396926,1.011015,0.374905
-6,-13,-6,10,-2,-3,-4,-10,pinch,-0.48,1.0,0.6,-0.2396926,1.011015,0.374905
-5,-9,-8,-26,-8,-3,-7,-10,pinch,-0.48,1.0,0.6,-0.2397856,1.010974,0.3748121
0,-3,2,13,2,2,3,5,pinch,-0.48,1.0,0.6,-0.2397856,1.010974,0.3748121
-1,-3,-12,16,6,0,-1,0,pinch,-0.48,1.0,0.6,-0.2399508,1.01073,0.374561
3,5,-6,-69,-18,-4,1,0,pinch,-0.48,1.0,0.6,-0.2399508,1.01073,0.374561
0,-7,-3,-3,4,2,-2,-3,pinch,-0.48,1.0,0.6,-0.2399508,1.01073,0.374561
-2,-4,2,14,7,2,1,-1,pinch,-0.48,1.0,0.6,-0.2399508,1.01073,0.374561
-4,-7,1,2,-4,-3,-3,-5,pinch,-0.48,1.0,0.6,-0.2401446,1.010977,0.3745701
-3,0,5,33,9,-1,-2,-1,pinch,-0.48,1.0,0.6,-0.2401446,1.010977,0.3745701
-3,-7,-4,-28,-9,0,4,5,pinch,-0.48,1.0,0.6,-0.2401446,1.010977,0.3745701
-7,-15,-7,-6,-7,-7,-7,-9,pinch,-0.48,1.0,0.6,-0.2401446,1.010977,0.3745701
-1,-3,-12,7,3,3,2,2,pinch,-0.48,1.0,0.6,-0.2401446,1.010977,0.3745701
