EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,GoalGesture,ActiveCubeX,ActiveCubeY,ActiveCubeZ,TrackerX,TrackerY,TrackerZ
-6,-8,-1,-5,-12,-17,-3,7,supination,0.0,0.6,0.6,0.1557873,0.7148832,0.3660966
0,3,3,1,10,5,-2,-14,supination,0.0,0.6,0.6,0.1558785,0.7146772,0.3660425
3,2,-2,-1,4,13,3,-7,supination,0.0,0.6,0.6,0.1558785,0.7146772,0.3660425
-8,-2,-1,-1,-15,-10,-4,-4,supination,0.0,0.6,0.6,0.1558325,0.714561,0.3660721
3,5,-2,0,16,0,-3,-11,supination,0.0,0.6,0.6,0.1558325,0.714561,0.3660721
3,6,3,1,-27,-8,0,11,supination,0.0,0.6,0.6,0.1558325,0.714561,0.3660721
-4,-7,0,1,12,0,-2,9,supination,0.0,0.6,0.6,0.1558325,0.714561,0.3660721
2,-5,-3,-2,-14,14,2,-8,supination,0.0,0.6,0.6,0.1559278,0.7143596,0.3661654
-6,-4,-2,-2,5,-7,-3,8,supination,0.0,0.6,0.6,0.1559278,0.7143596,0.3661654
-5,0,-3,-3,8,-5,-1,-8,supination,0.0,0.6,0.6,0.1559278,0.7143596,0.3661654
4,0,-3,-5,-6,-14,-6,-13,supination,0.0,0.6,0.6,0.1559278,0.7143596,0.3661654
-1,-3,-1,-1,-17,-9,1,2,supination,0.0,0.6,0.6,0.1560445,0.7143874,0.3662691
1,1,-3,0,2,10,1,1,supination,0.0,0.6,0.6,0.1560445,0.7143874,0.3662691
-1,-4,-1,0,9,2,0,-22,supination,0.0,0.6,0.6,0.1560445,0.7143874,0.3662691
-1,-9,-2,-2,-4,-10,-3,11,supination,0.0,0.6,0.6,0.1560445,0.7143874,0.3662691
-3,4,3,0,13,20,1,0,supination,0.0,0.6,0.6,0.1561655,0.7143657,0.3659956
1,2,-1,3,-14,-6,1,-6,supination,0.0,0.6,0.6,0.1561655,0.7143657,0.3659956
-5,-18,-2,-1,29,11,2,24,supination,0.0,0.6,0.6,0.1564407,0.7144908,0.366012
3,0,0,-3,-6,-7,-2,-3,supination,0.0,0.6,0.6,0.1564407,0.7144908,0.366012
5,11,-1,2,11,-8,-1,5,supination,0.0,0.6,0.6,0.156535,0.7144262,0.3658459
-3,-4,0,-1,-15,-1,2,1,supination,0.0,0.6,0.6,0.156535,0.7144262,0.3658459
-3,3,-2,1,-2,15,4,-5,supination,0.0,0.6,0.6,0.1566344,0.7144144,0.3657689
-1,-1,-2,-4,-21,-12,-4,-6,supination,0.0,0.6,0.6,0.1566344,0.7144144,0.3657689
2,-13,-2,-1,3,-8,-3,-3,supination,0.0,0.6,0.6,0.1566058,0.7143712,0.3656483
-9,4,0,1,1,10,0,-1,supination,0.0,0.6,0.6,0.1566058,0.7143712,0.3656483
-2,-11,-3,-2,-5,-19,-4,3,supination,0.0,0.6,0.6,0.1566058,0.7143712,0.3656483
-2,8,-4,-1,-2,6,1,-2,supination,0.0,0.6,0.6,0.1566058,0.7143712,0.3656483
6,-2,0,1,7,6,3,24,supination,0.0,0.6,0.6,0.156761,0.7142998,0.3658264
-2,1,-1,-6,-20,-21,-9,-42,supination,0.0,0.6,0.6,0.156761,0.7142998,0.3658264
-5,11,-2,-1,-10,-7,-3,5,supination,0.0,0.6,0.6,0.156761,0.7142998,0.3658264
-3,-10,-3,-3,9,6,-3,6,supination,0.0,0.6,0.6,0.156761,0.7142998,0.3658264
1,5,0,-3,-12,-14,-2,12,supination,0.0,0.6,0.6,0.1570432,0.7145246,0.3661647
1,-12,-1,0,4,-10,-3,-9,supination,0.0,0.6,0.6,0.1570432,0.7145246,0.3661647
-6,0,0,-1,12,17,1,17,supination,0.0,0.6,0.6,0.1570432,0.7145246,0.3661647
-2,-4,0,1,2,6,0,-13,supination,0.0,0.6,0.6,0.1570432,0.7145246,0.3661647
-1,-1,-1,1,-16,-8,-1,-5,supination,0.0,0.6,0.6,0.1571621,0.7145364,0.3661668
2,-2,1,-4,3,-14,-5,-4,supination,0.0,0.6,0.6,0.1571621,0.7145364,0.3661668
-3,-2,1,-1,-39,9,6,2,supination,0.0,0.6,0.6,0.1572199,0.7146311,0.3662837
6,8,1,0,-7,9,5,24,supination,0.0,0.6,0.6,0.1572199,0.7146311,0.3662837
-13,-7,-6,-1,18,12,-1,-35,supination,0.0,0.6,0.6,0.1572812,0.7147391,0.3663156
4,1,0,3,6,-4,1,6,supination,0.0,0.6,0.6,0.1572812,0.7147391,0.3663156
11,8,2,-1,-4,-16,-6,-2,supination,0.0,0.6,0.6,0.1572812,0.7147391,0.3663156
-7,-6,3,-2,-19,-7,-2,9,supination,0.0,0.6,0.6,0.1572812,0.7147391,0.3663156
-1,-4,-3,-2,-4,1,0,4,supination,0.0,0.6,0.6,0.1573838,0.7147536,0.3663502
-1,0,-3,2,16,7,4,-7,supination,0.0,0.6,0.6,0.1573838,0.7147536,0.3663502
-3,-1,-2,1,-7,-4,-2,-2,supination,0.0,0.6,0.6,0.1573838,0.7147536,0.3663502
3,6,-2,-4,7,1,0,-12,supination,0.0,0.6,0.6,0.1573838,0.7147536,0.3663502
11,-11,2,-4,-23,-2,-5,1,supination,0.0,0.6,0.6,0.1574279,0.7149631,0.3663087
-9,15,-2,-2,8,3,0,3,supination,0.0,0.6,0.6,0.1574279,0.7149631,0.3663087
-4,3,-1,-1,11,-4,-3,-1,supination,0.0,0.6,0.6,0.1574913,0.7149669,0.3662387
-2,-5,1,1,-23,-2,0,-6,supination,0.0,0.6,0.6,0.1574913,0.7149669,0.3662387
-3,3,1,-4,-12,-11,-1,12,supination,0.0,0.6,0.6,0.1574753,0.7152084,0.3663394
8,-5,-2,1,3,7,1,-5,supination,0.0,0.6,0.6,0.1574753,0.7152084,0.3663394
1,-13,-4,-1,7,-1,-1,16,supination,0.0,0.6,0.6,0.1574753,0.7152084,0.3663394
-9,7,0,2,36,3,-3,-26,supination,0.0,0.6,0.6,0.1574753,0.7152084,0.3663394
1,-3,-2,-1,-8,0,0,-1,supination,0.0,0.6,0.6,0.1574859,0.7152107,0.3663386
1,-1,2,0,5,3,2,7,supination,0.0,0.6,0.6,0.1574859,0.7152107,0.3663386
0,6,0,-1,6,-3,-1,1,supination,0.0,0.6,0.6,0.1574883,0.715246,0.3663785
0,-9,-5,-5,-25,-14,-3,-1,supination,0.0,0.6,0.6,0.1574883,0.715246,0.3663785
2,3,-2,0,13,5,2,9,supination,0.0,0.6,0.6,0.1574465,0.7152781,0.366554
0,-6,1,0,13,18,3,-3,supination,0.0,0.6,0.6,0.1574465,0.7152781,0.366554
-4,-4,-4,-4,11,-8,-3,-8,supination,0.0,0.6,0.6,0.1574465,0.7152781,0.366554
-1,3,2,-1,-17,-3,-2,14,supination,0.0,0.6,0.6,0.1574465,0.7152781,0.366554
3,7,1,0,-3,-6,1,-18,supination,0.0,0.6,0.6,0.1573057,0.7153436,0.3666385
-6,-5,-2,-3,11,-13,-8,9,supination,0.0,0.6,0.6,0.1573057,0.7153436,0.3666385
-5,-4,-2,-1,4,7,1,-18,supination,0.0,0.6,0.6,0.1573057,0.7153436,0.3666385
-3,-2,-1,0,4,0,-2,-4,supination,0.0,0.6,0.6,0.1573057,0.7153436,0.3666385
-1,-4,-1,-3,-33,-1,-2,-8,supination,0.0,0.6,0.6,0.1571553,0.7153488,0.3669105
6,4,0,-1,-6,-4,1,12,supination,0.0,0.6,0.6,0.1571553,0.7153488,0.3669105
0,5,2,3,17,7,0,-3,supination,0.0,0.6,0.6,0.1571553,0.7153488,0.3669105
0,-7,-4,-6,-14,-14,-4,4,supination,0.0,0.6,0.6,0.1571553,0.7153488,0.3669105
0,2,0,1,29,6,-3,1,supination,0.0,0.6,0.6,0.1573137,0.7154757,0.3671224
-1,-3,-2,0,8,4,-1,-7,supination,0.0,0.6,0.6,0.1573137,0.7154757,0.3671224
0,-6,-3,-3,-23,-10,-3,7,supination,0.0,0.6,0.6,0.1572528,0.7155646,0.3670419
-1,4,-1,0,-2,8,4,6,supination,0.0,0.6,0.6,0.1572528,0.7155646,0.3670419
-4,-2,-2,0,-4,-9,-3,-2,supination,0.0,0.6,0.6,0.1572246,0.7154626,0.3669957
-3,-9,-2,-2,-13,-16,0,-8,supination,0.0,0.6,0.6,0.1572246,0.7154626,0.3669957
-2,2,-1,0,7,10,-2,1,supination,0.0,0.6,0.6,0.1572246,0.7154626,0.3669957
1,-1,0,0,3,7,0,-8,supination,0.0,0.6,0.6,0.1572246,0.7154626,0.3669957
-4,-3,0,-2,-3,8,2,3,supination,0.0,0.6,0.6,0.1571678,0.7155347,0.3670601
3,2,1,2,-3,12,3,2,supination,0.0,0.6,0.6,0.1571678,0.7155347,0.3670601
-4,-3,-3,-4,-11,-22,-4,0,supination,0.0,0.6,0.6,0.1571678,0.7155347,0.3670601
2,0,-2,-1,3,2,0,0,supination,0.0,0.6,0.6,0.1571678,0.7155347,0.3670601
-1,-4,0,0,7,1,-3,-1,supination,0.0,0.6,0.6,0.1571098,0.7154509,0.3670046
-1,8,-3,-3,-4,-8,-3,6,supination,0.0,0.6,0.6,0.1571098,0.7154509,0.3670046
-2,-6,0,0,4,-3,1,-1,supination,0.0,0.6,0.6,0.1571098,0.7154509,0.3670046
-4,3,0,-1,1,9,2,-2,supination,0.0,0.6,0.6,0.1571098,0.7154509,0.3670046
0,1,-2,-2,-20,-7,-3,-2,supination,0.0,0.6,0.6,0.1570207,0.7152154,0.3671325
-4,-4,-3,-1,29,8,0,2,supination,0.0,0.6,0.6,0.1570207,0.7152154,0.3671325
2,2,2,2,-2,3,1,2,supination,0.0,0.6,0.6,0.1570207,0.7152154,0.3671325
1,-3,-1,-1,4,-6,0,-2,supination,0.0,0.6,0.6,0.1570207,0.7152154,0.3671325
1,7,-2,-2,-4,-1,-1,-7,supination,0.0,0.6,0.6,0.1569487,0.7151961,0.3672554
1,-1,-4,-1,-8,6,1,-1,supination,0.0,0.6,0.6,0.1569487,0.7151961,0.3672554
2,1,-1,0,4,2,0,-3,supination,0.0,0.6,0.6,0.1569487,0.7151961,0.3672554
-1,-8,0,-3,-21,-17,-4,1,supination,0.0,0.6,0.6,0.1569487,0.7151961,0.3672554
-2,3,0,1,-1,-3,-1,6,supination,0.0,0.6,0.6,0.1568415,0.7150861,0.3671788
-3,-3,0,-2,-4,0,-3,-19,supination,0.0,0.6,0.6,0.1568415,0.7150861,0.3671788
1,2,0,1,9,2,1,-5,supination,0.0,0.6,0.6,0.1568344,0.71501,0.3671432
0,2,-3,-4,0,-2,0,1,supination,0.0,0.6,0.6,0.1568344,0.71501,0.3671432
-2,-8,-2,-4,-12,1,-3,2,supination,0.0,0.6,0.6,0.1567789,0.7148829,0.3671249
0,-1,-2,0,-3,7,2,6,supination,0.0,0.6,0.6,0.1567789,0.7148829,0.3671249
4,2,1,-1,-5,-6,-3,7,supination,0.0,0.6,0.6,0.1567789,0.7148829,0.3671249
-3,-4,2,6,44,-1,-1,-3,supination,0.0,0.6,0.6,0.1567789,0.7148829,0.3671249
-6,0,0,-2,-4,-8,-2,-3,supination,0.0,0.6,0.6,0.1567621,0.714674,0.3671044
2,3,1,-2,15,13,0,9,supination,0.0,0.6,0.6,0.1567621,0.714674,0.3671044
2,-3,-1,-1,-6,8,2,-9,supination,0.0,0.6,0.6,0.1567621,0.714674,0.3671044
-2,6,-2,-1,-11,5,-2,2,supination,0.0,0.6,0.6,0.1567621,0.714674,0.3671044
1,-4,0,0,-2,-2,5,-2,supination,0.0,0.6,0.6,0.1567941,0.7143713,0.3670322
-5,-9,-2,-2,-5,-10,-5,-10,supination,0.0,0.6,0.6,0.1567941,0.7143713,0.3670322
-1,0,-4,-5,-11,-16,-5,-7,supination,0.0,0.6,0.6,0.1568369,0.7141759,0.3669276
0,13,-1,0,3,-2,-2,2,supination,0.0,0.6,0.6,0.1568369,0.7141759,0.3669276
-2,-6,0,-2,14,2,0,5,supination,0.0,0.6,0.6,0.1567825,0.7140777,0.3669201
2,0,0,1,-1,-1,-1,5,supination,0.0,0.6,0.6,0.1567825,0.7140777,0.3669201
-1,-7,0,-1,-8,2,-1,-1,supination,0.0,0.6,0.6,0.1568041,0.7140193,0.3666615
1,1,-3,-1,-8,-4,-2,-3,supination,0.0,0.6,0.6,0.1568041,0.7140193,0.3666615
1,7,-1,1,-2,3,1,3,supination,0.0,0.6,0.6,0.156808,0.7138546,0.3664019
0,-10,0,0,-8,0,2,7,supination,0.0,0.6,0.6,0.156808,0.7138546,0.3664019
0,0,-1,-1,10,4,-3,-3,supination,0.0,0.6,0.6,0.1565557,0.7137306,0.3660747
-4,-4,-3,-1,-6,7,0,-1,supination,0.0,0.6,0.6,0.1565557,0.7137306,0.3660747
-1,-4,-2,-2,-7,-13,-3,-4,supination,0.0,0.6,0.6,0.1565652,0.713642,0.3659147
-3,3,-2,-5,-8,2,-3,5,supination,0.0,0.6,0.6,0.1565652,0.713642,0.3659147
-2,-9,2,5,20,18,3,-6,supination,0.0,0.6,0.6,0.1565652,0.713642,0.3659147
1,-9,-4,-6,-10,-17,-3,-6,supination,0.0,0.6,0.6,0.1565652,0.713642,0.3659147
5,12,-3,1,21,7,0,3,supination,0.0,0.6,0.6,0.1567113,0.7136861,0.3658488
-5,2,-2,-2,-9,-14,-2,-18,supination,0.0,0.6,0.6,0.1567113,0.7136861,0.3658488
1,6,-1,2,6,20,1,9,supination,0.0,0.6,0.6,0.1567113,0.7136861,0.3658488
-8,-13,-1,-6,-4,-9,-3,8,supination,0.0,0.6,0.6,0.1567113,0.7136861,0.3658488
-6,0,0,-1,9,2,-4,-11,supination,0.0,0.6,0.6,0.156726,0.7135708,0.3658186
4,1,0,0,2,3,2,16,supination,0.0,0.6,0.6,0.156726,0.7135708,0.3658186
-2,-3,0,-4,-6,-25,-8,-11,supination,0.0,0.6,0.6,0.156726,0.7135708,0.3658186
2,8,3,6,8,25,7,3,supination,0.0,0.6,0.6,0.156726,0.7135708,0.3658186
-1,-6,1,2,-2,3,0,-1,supination,0.0,0.6,0.6,0.1568567,0.7136819,0.3660673
2,8,-5,-5,10,-9,-2,8,supination,0.0,0.6,0.6,0.1568567,0.7136819,0.3660673
-4,-15,-2,-2,-18,-2,0,-2,supination,0.0,0.6,0.6,0.156867,0.713675,0.3662438
-1,13,0,-4,-5,-17,-5,-4,supination,0.0,0.6,0.6,0.156867,0.713675,0.3662438
3,-11,2,1,2,14,1,-8,supination,0.0,0.6,0.6,0.1569323,0.7137126,0.3661911
-8,-14,0,-2,-8,-7,-3,-4,supination,0.0,0.6,0.6,0.1569323,0.7137126,0.3661911
-2,15,-1,3,5,1,3,1,supination,0.0,0.6,0.6,0.1569323,0.7137126,0.3661911
4,-7,-3,-4,-10,-13,-2,5,supination,0.0,0.6,0.6,0.1569323,0.7137126,0.3661911
1,2,1,0,-9,7,2,4,supination,0.0,0.6,0.6,0.1568199,0.7140297,0.3662548
-3,-9,-2,-2,-4,-17,-5,-1,supination,0.0,0.6,0.6,0.1568199,0.7140297,0.3662548
5,7,1,0,30,14,1,-11,supination,0.0,0.6,0.6,0.1569148,0.7141051,0.3662637
-6,-8,0,0,-29,3,-2,2,supination,0.0,0.6,0.6,0.1569148,0.7141051,0.3662637
1,5,-1,-4,-12,-16,-5,-9,supination,0.0,0.6,0.6,0.1569148,0.7141051,0.3662637
0,-3,-1,2,1,-8,-2,4,supination,0.0,0.6,0.6,0.1569148,0.7141051,0.3662637
-4,-6,-3,-3,0,12,0,-1,supination,0.0,0.6,0.6,0.1572808,0.7145742,0.3665962
-1,3,-1,-1,-3,-1,0,0,supination,0.0,0.6,0.6,0.1572808,0.7145742,0.3665962
-5,3,1,0,3,11,3,-5,supination,0.0,0.6,0.6,0.1573185,0.7146996,0.3666393
5,-6,-1,-1,8,-2,-4,0,supination,0.0,0.6,0.6,0.1573185,0.7146996,0.3666393
-4,-3,1,-2,-19,-5,-1,0,supination,0.0,0.6,0.6,0.1573293,0.7149494,0.3667635
0,3,0,1,2,-8,-5,-4,supination,0.0,0.6,0.6,0.1573293,0.7149494,0.3667635
2,-9,-3,-4,-13,-12,-4,7,supination,0.0,0.6,0.6,0.1573555,0.7150617,0.3669285
4,3,-1,1,5,12,1,8,supination,0.0,0.6,0.6,0.1573555,0.7150617,0.3669285
-3,-5,-2,-4,-9,-10,-1,-10,supination,0.0,0.6,0.6,0.1573555,0.7150617,0.3669285
-2,-6,0,-2,-3,-1,-2,13,supination,0.0,0.6,0.6,0.1573555,0.7150617,0.3669285
1,4,1,2,-5,14,4,-13,supination,0.0,0.6,0.6,0.1573731,0.7152338,0.3669323
-6,-2,1,-2,8,9,0,5,supination,0.0,0.6,0.6,0.1573731,0.7152338,0.3669323
-5,-6,-2,-1,-5,-14,-4,-6,supination,0.0,0.6,0.6,0.1574205,0.7154582,0.3670152
3,-12,-1,-1,-6,-8,-5,-6,supination,0.0,0.6,0.6,0.1574205,0.7154582,0.3670152
2,12,0,0,-9,7,2,-2,supination,0.0,0.6,0.6,0.1574479,0.7156456,0.3671126
-2,-16,-1,1,2,1,1,7,supination,0.0,0.6,0.6,0.1574479,0.7156456,0.3671126
-2,-3,-3,-1,14,-7,-3,-19,supination,0.0,0.6,0.6,0.1574479,0.7156456,0.3671126
2,11,-3,-4,-18,-9,-1,13,supination,0.0,0.6,0.6,0.1574479,0.7156456,0.3671126
-6,-3,-1,-1,11,-6,-2,-7,supination,0.0,0.6,0.6,0.1576771,0.7159318,0.3673711
2,2,-1,-1,8,-4,-3,-4,supination,0.0,0.6,0.6,0.1576771,0.7159318,0.3673711
-1,-5,0,1,2,1,2,7,supination,0.0,0.6,0.6,0.1576771,0.7159318,0.3673711
5,8,-3,0,2,3,0,-4,supination,0.0,0.6,0.6,0.1576771,0.7159318,0.3673711
-1,-4,-2,0,3,4,3,3,supination,0.0,0.6,0.6,0.1578562,0.7159954,0.3675393
-2,3,-3,-7,-42,-30,-6,2,supination,0.0,0.6,0.6,0.1578562,0.7159954,0.3675393
-5,-4,2,4,67,22,1,-9,supination,0.0,0.6,0.6,0.1578676,0.7160273,0.3675408
1,4,-1,-1,-25,-5,0,8,supination,0.0,0.6,0.6,0.1578676,0.7160273,0.3675408
-4,-8,-1,-1,-2,2,2,-11,supination,0.0,0.6,0.6,0.1578676,0.7160273,0.3675408
4,11,0,1,9,-6,-4,16,supination,0.0,0.6,0.6,0.1578676,0.7160273,0.3675408
-6,1,-2,-3,-5,-1,-2,-1,supination,0.0,0.6,0.6,0.1578676,0.7160273,0.3675408
-1,-7,0,0,-24,1,1,-33,supination,0.0,0.6,0.6,0.1578676,0.7160273,0.3675408
-1,-3,-1,-1,4,-7,-3,9,supination,0.0,0.6,0.6,0.1580875,0.7160363,0.3670908
0,-2,-3,-4,-15,-8,-3,-10,supination,0.0,0.6,0.6,0.1580875,0.7160363,0.3670908
3,4,-2,1,6,7,0,17,supination,0.0,0.6,0.6,0.1580875,0.7160363,0.3670908
3,-2,1,4,12,8,5,0,supination,0.0,0.6,0.6,0.1580875,0.7160363,0.3670908
-6,-3,-1,-2,-9,-7,-2,-12,supination,0.0,0.6,0.6,0.158183,0.716074,0.3670943
-3,6,-2,0,5,-7,-3,-2,supination,0.0,0.6,0.6,0.1582268,0.7161548,0.3671887
-8,-2,-2,-4,-22,4,-2,-6,supination,0.0,0.6,0.6,0.1582268,0.7161548,0.3671887
6,-4,-1,-3,3,-9,-2,2,supination,0.0,0.6,0.6,0.1582268,0.7161548,0.3671887
-4,-1,-1,0,-4,-2,-1,5,supination,0.0,0.6,0.6,0.1582821,0.7163769,0.367291
4,4,0,2,10,5,1,-1,supination,0.0,0.6,0.6,0.1582821,0.7163769,0.367291
-1,6,-1,-4,-5,-4,-2,-12,supination,0.0,0.6,0.6,0.1582821,0.7163769,0.367291
-4,-8,-3,-2,3,-7,-6,9,supination,0.0,0.6,0.6,0.1582821,0.7163769,0.367291
-1,-2,0,2,0,12,-1,-8,supination,0.0,0.6,0.6,0.1582056,0.7165432,0.3676447
0,0,1,-3,-17,11,3,7,supination,0.0,0.6,0.6,0.1582056,0.7165432,0.3676447
-4,-2,-2,-8,-31,-28,-5,-5,supination,0.0,0.6,0.6,0.1582056,0.7165432,0.3676447
-2,1,-3,-5,13,-3,-6,11,supination,0.0,0.6,0.6,0.1582056,0.7165432,0.3676447
-2,2,-3,-3,-1,-16,-5,-4,supination,0.0,0.6,0.6,0.1582029,0.7168657,0.3677516
1,-1,1,-1,-10,5,1,-5,supination,0.0,0.6,0.6,0.1582029,0.7168657,0.3677516
6,0,0,1,13,16,1,14,supination,0.0,0.6,0.6,0.1581705,0.7168883,0.3677242
-7,-2,0,-2,-9,-5,-3,-5,supination,0.0,0.6,0.6,0.1581705,0.7168883,0.3677242
1,-2,-2,0,25,7,-2,-11,supination,0.0,0.6,0.6,0.1581705,0.7168883,0.3677242
-2,-6,-1,-3,-33,-20,-1,-3,supination,0.0,0.6,0.6,0.1581705,0.7168883,0.3677242
3,10,0,2,-3,14,2,10,supination,0.0,0.6,0.6,0.1582244,0.7169834,0.3677961
2,4,2,2,9,1,4,-4,supination,0.0,0.6,0.6,0.1582244,0.7169834,0.3677961
-3,-3,-2,0,17,6,1,-9,supination,0.0,0.6,0.6,0.1581558,0.7169657,0.368003
-2,0,0,-1,-1,5,-1,14,supination,0.0,0.6,0.6,0.1581558,0.7169657,0.368003
1,-4,-4,-2,-6,-10,-3,6,supination,0.0,0.6,0.6,0.1581558,0.7169657,0.368003
-1,-2,1,-2,-19,-22,-3,-10,supination,0.0,0.6,0.6,0.1581558,0.7169657,0.368003
3,4,0,0,33,26,-2,10,supination,0.0,0.6,0.6,0.1580353,0.7169058,0.3679478
-4,-3,0,1,12,6,2,3,supination,0.0,0.6,0.6,0.1580353,0.7169058,0.3679478
-2,-1,-2,-3,-5,-10,-1,-8,supination,0.0,0.6,0.6,0.1580353,0.7169058,0.3679478
0,1,1,7,16,21,7,7,supination,0.0,0.6,0.6,0.1580353,0.7169058,0.3679478
0,-7,-4,-4,-31,-20,-5,-3,supination,0.0,0.6,0.6,0.1580279,0.7169257,0.3680178
-5,6,0,-3,-1,-8,-3,-5,supination,0.0,0.6,0.6,0.1580279,0.7169257,0.3680178
-5,-9,-3,-2,9,6,-5,-4,supination,0.0,0.6,0.6,0.1580122,0.716872,0.3680122
-1,5,0,0,2,-8,-2,4,supination,0.0,0.6,0.6,0.1580122,0.716872,0.3680122
0,2,2,0,-4,2,2,1,supination,0.0,0.6,0.6,0.1579919,0.7168031,0.3680167
1,-11,-1,-2,4,12,1,12,supination,0.0,0.6,0.6,0.1579919,0.7168031,0.3680167
-3,-10,-7,-6,-40,-17,-4,-5,supination,0.0,0.6,0.6,0.157971,0.7169925,0.3678988
-4,8,1,0,20,-8,-1,-22,supination,0.0,0.6,0.6,0.157971,0.7169925,0.3678988
3,3,0,3,15,20,7,4,supination,0.0,0.6,0.6,0.15789,0.716956,0.3679003
1,1,-2,-2,-2,-13,-7,5,supination,0.0,0.6,0.6,0.15789,0.716956,0.3679003
-4,-8,-1,-3,-16,-19,-2,7,supination,0.0,0.6,0.6,0.1578545,0.7169611,0.3679404
1,2,2,2,40,27,0,-6,supination,0.0,0.6,0.6,0.1578545,0.7169611,0.3679404
-4,-2,-1,1,-11,-16,1,-11,supination,0.0,0.6,0.6,0.1577258,0.7171113,0.3681557
0,0,-3,-5,-6,-8,-4,6,supination,0.0,0.6,0.6,0.1577258,0.7171113,0.3681557
2,-1,-2,1,6,-10,2,-3,supination,0.0,0.6,0.6,0.1577258,0.7171113,0.3681557
-1,-2,-3,0,-20,-7,-4,-11,supination,0.0,0.6,0.6,0.1577258,0.7171113,0.3681557
-4,1,0,-2,-16,-6,-1,-4,supination,0.0,0.6,0.6,0.1575008,0.7169932,0.3679
-1,1,2,2,1,6,3,-10,supination,0.0,0.6,0.6,0.1575008,0.7169932,0.3679
1,-19,-3,-3,-5,-14,0,17,supination,0.0,0.6,0.6,0.1575008,0.7169932,0.3679
3,-3,2,1,5,16,2,10,supination,0.0,0.6,0.6,0.1575008,0.7169932,0.3679
-13,16,0,0,16,7,-3,-15,supination,0.0,0.6,0.6,0.1574213,0.7171197,0.3679699
3,-7,-1,1,-5,-5,-2,1,supination,0.0,0.6,0.6,0.1574213,0.7171197,0.3679699
0,0,0,2,-12,25,4,-3,supination,0.0,0.6,0.6,0.1574213,0.7171197,0.3679699
1,-2,1,-3,-8,0,2,3,supination,0.0,0.6,0.6,0.1574213,0.7171197,0.3679699
2,-8,-1,2,9,-8,2,4,supination,0.0,0.6,0.6,0.1575361,0.7171631,0.3680358
-1,6,-2,0,-1,-2,-1,-3,supination,0.0,0.6,0.6,0.1575361,0.7171631,0.3680358
-2,-10,-2,-3,-11,-16,-5,2,supination,0.0,0.6,0.6,0.1574686,0.7172085,0.3682661
1,10,0,3,11,7,0,-10,supination,0.0,0.6,0.6,0.1574686,0.7172085,0.3682661
0,-5,-1,-2,-7,5,-3,4,supination,0.0,0.6,0.6,0.1574053,0.7171518,0.3682836
-2,3,-1,-5,-11,-17,-5,8,supination,0.0,0.6,0.6,0.1574053,0.7171518,0.3682836
-5,0,0,-2,-12,0,2,-1,supination,0.0,0.6,0.6,0.1574053,0.7171518,0.3682836
2,-4,0,3,15,12,5,-15,supination,0.0,0.6,0.6,0.1574053,0.7171518,0.3682836
1,-6,1,6,27,30,7,-3,supination,0.0,0.6,0.6,0.1571469,0.7170351,0.3680378
0,-3,-3,-6,-19,-19,-1,4,supination,0.0,0.6,0.6,0.1571469,0.7170351,0.3680378
-4,-3,-4,-4,-3,-12,-5,-14,supination,0.0,0.6,0.6,0.1571469,0.7170351,0.3680378
-1,0,0,-4,-17,-15,-9,3,supination,0.0,0.6,0.6,0.1571469,0.7170351,0.3680378
-5,-3,-2,-3,2,-6,-3,7,supination,0.0,0.6,0.6,0.1570927,0.7169863,0.3679073
2,0,-1,-4,-12,-1,-5,-24,supination,0.0,0.6,0.6,0.1570927,0.7169863,0.3679073
1,1,1,-1,-4,5,4,17,supination,0.0,0.6,0.6,0.1572111,0.717021,0.367921
-5,6,-2,1,11,14,1,-7,supination,0.0,0.6,0.6,0.1572111,0.717021,0.367921
7,-7,-3,1,-2,-9,-1,8,supination,0.0,0.6,0.6,0.1571934,0.716953,0.3680142
-11,-7,-3,-3,-9,-20,-1,-1,supination,0.0,0.6,0.6,0.1571934,0.716953,0.3680142
-2,-6,-3,-2,-3,1,-3,6,supination,0.0,0.6,0.6,0.1572202,0.7168357,0.3679707
5,12,0,5,19,21,7,-6,supination,0.0,0.6,0.6,0.1572202,0.7168357,0.3679707
6,5,3,3,7,9,2,7,supination,0.0,0.6,0.6,0.1573226,0.7168676,0.3683242
2,3,-1,-1,-12,-5,-3,-3,supination,0.0,0.6,0.6,0.1573226,0.7168676,0.3683242
-12,0,-1,-2,3,-8,-4,-13,supination,0.0,0.6,0.6,0.1573913,0.7167035,0.3683378
-3,-14,-3,-5,-10,-18,-7,15,supination,0.0,0.6,0.6,0.1573913,0.7167035,0.3683378
-2,0,0,1,15,19,5,-5,supination,0.0,0.6,0.6,0.15743,0.716552,0.3683091
-2,2,-3,-2,11,21,2,-1,supination,0.0,0.6,0.6,0.15743,0.716552,0.3683091
5,2,-2,0,-13,3,-1,11,supination,0.0,0.6,0.6,0.1574762,0.7164533,0.3682481
-3,0,1,-3,-14,-7,0,0,supination,0.0,0.6,0.6,0.1574762,0.7164533,0.3682481
0,-1,-1,-1,23,-1,-4,-5,supination,0.0,0.6,0.6,0.1575184,0.716423,0.3680596
1,-11,-1,-2,-22,-10,-2,-8,supination,0.0,0.6,0.6,0.1575184,0.716423,0.3680596
