,Timestamp,FrameNumber,ActivatedCube,movingCube,GoalGesture,Prediction,InCube
24406,2025-05-09 11:05:59.6983,17103,Cube 3,,1,3,InCube
24407,2025-05-09 11:05:59.7986,17112,Cube 3,,1,3,InCube
24408,2025-05-09 11:05:59.8988,17121,Cube 3,,1,3,InCube
24409,2025-05-09 11:05:59.9987,17130,Cube 3,,1,3,InCube
24410,2025-05-09 11:06:00.0999,17139,Cube 3,,1,3,InCube
24411,2025-05-09 11:06:00.2002,17148,Cube 3,,1,3,InCube
24412,2025-05-09 11:06:00.3010,17157,Cube 3,,1,3,InCube
24413,2025-05-09 11:06:00.4013,17166,Cube 3,,1,3,InCube
24414,2025-05-09 11:06:00.5015,17175,Cube 3,,1,3,InCube
24415,2025-05-09 11:06:00.6027,17184,Cube 3,,1,3,InCube
24416,2025-05-09 11:06:00.7030,17193,Cube 3,,1,3,InCube
24417,2025-05-09 11:06:00.8032,17202,Cube 3,,1,3,InCube
24418,2025-05-09 11:06:00.9040,17211,Cube 3,,1,3,InCube
24419,2025-05-09 11:06:01.0047,17220,Cube 3,,1,3,InCube
24420,2025-05-09 11:06:01.1050,17229,Cube 3,,1,3,InCube
24421,2025-05-09 11:06:01.2057,17238,Cube 3,,1,3,InCube
24422,2025-05-09 11:06:01.3059,17247,Cube 3,,1,3,InCube
24423,2025-05-09 11:06:01.4067,17256,Cube 3,,1,3,InCube
24424,2025-05-09 11:06:01.5074,17265,Cube 3,,1,3,InCube
24425,2025-05-09 11:06:01.6077,17274,Cube 3,,1,3,InCube
24426,2025-05-09 11:06:01.7084,17283,Cube 3,,1,3,InCube
24427,2025-05-09 11:06:01.8086,17292,Cube 3,,1,3,InCube
24428,2025-05-09 11:06:01.9094,17301,Cube 3,,1,3,InCube
24429,2025-05-09 11:06:02.0116,17310,,,1,3,
24430,2025-05-09 11:06:02.1214,17320,,,1,3,
24431,2025-05-09 11:06:02.2221,17329,,,1,3,
24432,2025-05-09 11:06:02.3223,17338,,,1,3,
24433,2025-05-09 11:06:02.4231,17347,,,1,3,
24434,2025-05-09 11:06:02.5233,17356,,,1,3,
24435,2025-05-09 11:06:02.6245,17365,,,1,3,
24436,2025-05-09 11:06:02.7248,17374,,,1,3,
24437,2025-05-09 11:06:02.8251,17383,,,1,2,
24438,2025-05-09 11:06:02.9258,17392,,,1,2,
24439,2025-05-09 11:06:03.0265,17401,,,1,2,
24440,2025-05-09 11:06:03.1263,17410,,,1,2,
24441,2025-05-09 11:06:03.2280,17419,,,1,2,
24442,2025-05-09 11:06:03.3273,17428,,,1,2,
24443,2025-05-09 11:06:03.4280,17437,,,1,2,
24444,2025-05-09 11:06:03.5282,17446,,,1,2,
24445,2025-05-09 11:06:03.6295,17455,Cube 5,,2,2,
24446,2025-05-09 11:06:03.7297,17464,Cube 5,,2,2,
24447,2025-05-09 11:06:03.8309,17473,Cube 5,,2,2,
24448,2025-05-09 11:06:03.9312,17482,Cube 5,,2,3,
24449,2025-05-09 11:06:04.0339,17491,Cube 5,,2,3,
24450,2025-05-09 11:06:04.1426,17501,Cube 5,,2,3,
24451,2025-05-09 11:06:04.2434,17510,Cube 5,,2,3,
24452,2025-05-09 11:06:04.3441,17519,Cube 5,,2,3,
24453,2025-05-09 11:06:04.4444,17528,Cube 5,,2,3,
24454,2025-05-09 11:06:04.5446,17537,Cube 5,,2,3,
24455,2025-05-09 11:06:04.6458,17546,Cube 5,,2,3,
24456,2025-05-09 11:06:04.7461,17555,Cube 5,,2,3,
24457,2025-05-09 11:06:04.8473,17564,Cube 5,,2,3,
24458,2025-05-09 11:06:04.9476,17573,Cube 5,,2,3,
24459,2025-05-09 11:06:05.0478,17582,Cube 5,,2,3,
24460,2025-05-09 11:06:05.1480,17591,Cube 5,,2,3,
24461,2025-05-09 11:06:05.2493,17600,Cube 5,,2,3,
24462,2025-05-09 11:06:05.3491,17609,Cube 5,,2,3,
24463,2025-05-09 11:06:05.4503,17618,Cube 5,,2,3,
24464,2025-05-09 11:06:05.5506,17627,Cube 5,,2,3,
24465,2025-05-09 11:06:05.6513,17636,Cube 5,,2,3,
24466,2025-05-09 11:06:05.7511,17645,Cube 5,,2,4,
24467,2025-05-09 11:06:05.8518,17654,Cube 5,,2,4,
24468,2025-05-09 11:06:05.9530,17663,Cube 5,,2,4,
24469,2025-05-09 11:06:06.0528,17672,Cube 5,,2,4,
24470,2025-05-09 11:06:06.1535,17681,Cube 5,,2,3,
24471,2025-05-09 11:06:06.2572,17690,Cube 5,,2,3,
24472,2025-05-09 11:06:06.3664,17700,Cube 5,,2,3,
24473,2025-05-09 11:06:06.4662,17709,Cube 5,,2,3,
24474,2025-05-09 11:06:06.5669,17718,Cube 5,,2,3,
24475,2025-05-09 11:06:06.6677,17727,Cube 5,,2,3,
24476,2025-05-09 11:06:06.7684,17736,Cube 5,,2,3,
24477,2025-05-09 11:06:06.8686,17745,Cube 5,,2,3,
24478,2025-05-09 11:06:06.9699,17754,Cube 5,,2,3,
24479,2025-05-09 11:06:07.0696,17763,Cube 5,,2,3,
24480,2025-05-09 11:06:07.1703,17772,Cube 5,,2,3,
24481,2025-05-09 11:06:07.2711,17781,Cube 5,,2,3,InCube
24482,2025-05-09 11:06:07.3718,17790,Cube 5,,2,3,InCube
24483,2025-05-09 11:06:07.4726,17799,Cube 5,,2,3,InCube
24484,2025-05-09 11:06:07.5718,17808,Cube 5,,2,3,InCube
24485,2025-05-09 11:06:07.6730,17817,Cube 5,,2,3,InCube
24486,2025-05-09 11:06:07.7733,17826,Cube 5,,2,3,InCube
24487,2025-05-09 11:06:07.8745,17835,Cube 5,,2,3,InCube
24488,2025-05-09 11:06:07.9768,17844,Cube 5,,2,3,InCube
24489,2025-05-09 11:06:08.0865,17854,Cube 5,,2,3,InCube
24490,2025-05-09 11:06:08.1873,17863,Cube 5,,2,3,InCube
24491,2025-05-09 11:06:08.2880,17872,Cube 5,,2,3,InCube
24492,2025-05-09 11:06:08.3877,17881,Cube 5,,2,2,InCube
24493,2025-05-09 11:06:08.4994,17891,Cube 5,,2,2,InCube
24494,2025-05-09 11:06:08.5997,17900,Cube 5,,2,2,InCube
24495,2025-05-09 11:06:08.6999,17909,Cube 5,,2,2,InCube
24496,2025-05-09 11:06:08.8011,17918,Cube 5,,2,2,InCube
24497,2025-05-09 11:06:08.9014,17927,Cube 5,,2,2,InCube
24498,2025-05-09 11:06:09.0021,17936,Cube 5,,2,2,InCube
24499,2025-05-09 11:06:09.1058,17945,Cube 5,,2,2,InCube
24500,2025-05-09 11:06:09.2145,17955,Cube 5,,2,2,InCube
24501,2025-05-09 11:06:09.3153,17964,Cube 5,,2,2,InCube
24502,2025-05-09 11:06:09.4155,17973,Cube 5,,2,2,InCube
24503,2025-05-09 11:06:09.5157,17982,Cube 5,,2,1,InCube
24504,2025-05-09 11:06:09.6160,17991,Cube 5,,2,1,InCube
24505,2025-05-09 11:06:09.7172,18000,Cube 5,,2,1,InCube
24506,2025-05-09 11:06:09.8175,18009,Cube 5,,2,2,InCube
24507,2025-05-09 11:06:09.9182,18018,Cube 5,,2,2,InCube
24508,2025-05-09 11:06:10.0185,18027,Cube 5,,2,2,InCube
24509,2025-05-09 11:06:10.1192,18036,Cube 5,,2,2,InCube
24510,2025-05-09 11:06:10.2199,18045,Cube 5,,2,2,InCube
24511,2025-05-09 11:06:10.3202,18054,Cube 5,,2,2,InCube
24512,2025-05-09 11:06:10.4209,18063,Cube 5,,2,2,InCube
24513,2025-05-09 11:06:10.5216,18072,Cube 5,,2,2,InCube
24514,2025-05-09 11:06:10.6224,18081,Cube 5,,2,2,InCube
24515,2025-05-09 11:06:10.7226,18090,Cube 5,,2,2,InCube
24516,2025-05-09 11:06:10.8238,18099,Cube 5,,2,2,InCube
24517,2025-05-09 11:06:10.9231,18108,Cube 5,,2,2,InCube
24518,2025-05-09 11:06:11.0243,18117,Cube 5,,2,2,InCube
24519,2025-05-09 11:06:11.1251,18126,Cube 5,,2,2,InCube
24520,2025-05-09 11:06:11.2248,18135,Cube 5,,2,2,InCube
24521,2025-05-09 11:06:11.3256,18144,Cube 5,,2,2,InCube
24522,2025-05-09 11:06:11.4263,18153,Cube 5,,2,2,InCube
24523,2025-05-09 11:06:11.5265,18162,Cube 5,,2,2,InCube
24524,2025-05-09 11:06:11.6268,18171,Cube 5,,2,2,InCube
24525,2025-05-09 11:06:11.7280,18180,Cube 5,,2,2,InCube
24526,2025-05-09 11:06:11.8282,18189,Cube 5,,2,2,InCube
24527,2025-05-09 11:06:11.9290,18198,Cube 5,,2,2,InCube
24528,2025-05-09 11:06:12.0293,18207,Cube 5,,2,2,InCube
24529,2025-05-09 11:06:12.1300,18216,Cube 5,,2,2,InCube
24530,2025-05-09 11:06:12.2303,18225,,,2,2,
24531,2025-05-09 11:06:12.3320,18234,,,2,2,
24532,2025-05-09 11:06:12.4323,18243,,,2,2,
24533,2025-05-09 11:06:12.5320,18252,,,2,2,
24534,2025-05-09 11:06:12.6322,18261,,,2,2,
24535,2025-05-09 11:06:12.7330,18270,,,2,2,
24536,2025-05-09 11:06:12.8342,18279,,,2,2,
24537,2025-05-09 11:06:12.9344,18288,,,2,2,
24538,2025-05-09 11:06:13.0347,18297,,,2,2,
24539,2025-05-09 11:06:13.1349,18306,,,2,2,
24540,2025-05-09 11:06:13.2357,18315,,,2,2,
24541,2025-05-09 11:06:13.3364,18324,,,2,2,
24542,2025-05-09 11:06:13.4371,18333,,,2,2,
24543,2025-05-09 11:06:13.5374,18342,,,2,2,
24544,2025-05-09 11:06:13.6381,18351,,,2,2,
24545,2025-05-09 11:06:13.7383,18360,,,2,2,
24546,2025-05-09 11:06:13.8391,18369,,,2,2,
24547,2025-05-09 11:06:13.9393,18378,,,2,2,
24548,2025-05-09 11:06:14.0401,18387,,,2,2,
24549,2025-05-09 11:06:14.1404,18396,,,2,2,
24550,2025-05-09 11:06:14.2406,18405,,,2,2,
24551,2025-05-09 11:06:14.3418,18414,,,2,2,
24552,2025-05-09 11:06:14.4421,18423,,,2,2,
24553,2025-05-09 11:06:14.5433,18432,Cube 4,,3,2,
24554,2025-05-09 11:06:14.6435,18441,Cube 4,,3,2,
24555,2025-05-09 11:06:14.7438,18450,Cube 4,,3,2,
24556,2025-05-09 11:06:14.8440,18459,Cube 4,,3,2,
24557,2025-05-09 11:06:14.9443,18468,Cube 4,,3,2,
24558,2025-05-09 11:06:15.0455,18477,Cube 4,,3,2,
24559,2025-05-09 11:06:15.1457,18486,Cube 4,,3,2,
24560,2025-05-09 11:06:15.2465,18495,Cube 4,,3,2,
24561,2025-05-09 11:06:15.3472,18504,Cube 4,,3,2,
24562,2025-05-09 11:06:15.4469,18513,Cube 4,,3,2,
24563,2025-05-09 11:06:15.5487,18522,Cube 4,,3,2,
24564,2025-05-09 11:06:15.6494,18531,Cube 4,,3,2,
24565,2025-05-09 11:06:15.7525,18540,Cube 4,,3,2,InCube
24566,2025-05-09 11:06:15.8632,18550,Cube 4,,3,1,InCube
24567,2025-05-09 11:06:15.9730,18560,Cube 4,,3,1,InCube
24568,2025-05-09 11:06:16.0757,18569,Cube 4,,3,2,InCube
24569,2025-05-09 11:06:16.1849,18579,Cube 4,,3,2,InCube
24570,2025-05-09 11:06:16.2882,18588,Cube 4,,3,3,InCube
24571,2025-05-09 11:06:16.3970,18598,Cube 4,,3,3,InCube
24572,2025-05-09 11:06:16.4977,18607,Cube 4,,3,3,InCube
24573,2025-05-09 11:06:16.5984,18616,Cube 4,,3,3,InCube
24574,2025-05-09 11:06:16.6981,18625,Cube 4,,3,3,InCube
24575,2025-05-09 11:06:16.7994,18634,Cube 4,,3,3,InCube
24576,2025-05-09 11:06:16.8991,18643,Cube 4,,3,3,InCube
24577,2025-05-09 11:06:17.0004,18652,Cube 4,,3,3,InCube
24578,2025-05-09 11:06:17.1001,18661,Cube 4,,3,3,InCube
24579,2025-05-09 11:06:17.2013,18670,Cube 4,,3,3,InCube
24580,2025-05-09 11:06:17.3026,18679,Cube 4,,3,3,InCube
24581,2025-05-09 11:06:17.4018,18688,Cube 4,,3,3,InCube
24582,2025-05-09 11:06:17.5030,18697,Cube 4,,3,3,InCube
24583,2025-05-09 11:06:17.6033,18706,Cube 4,,3,3,InCube
24584,2025-05-09 11:06:17.7035,18715,Cube 4,,3,3,InCube
24585,2025-05-09 11:06:17.8038,18724,Cube 4,,3,3,InCube
24586,2025-05-09 11:06:17.9045,18733,Cube 4,,3,3,InCube
24587,2025-05-09 11:06:18.0054,18742,Cube 4,,3,3,InCube
24588,2025-05-09 11:06:18.1056,18751,Cube 4,,3,3,InCube
24589,2025-05-09 11:06:18.2178,18760,Cube 4,,3,3,InCube
24590,2025-05-09 11:06:18.3181,18769,Cube 4,,3,3,InCube
24591,2025-05-09 11:06:18.4189,18778,Cube 4,,3,3,InCube
24592,2025-05-09 11:06:18.5192,18787,Cube 4,,3,3,InCube
24593,2025-05-09 11:06:18.6204,18796,Cube 4,,3,3,InCube
24594,2025-05-09 11:06:18.7202,18805,Cube 4,,3,3,InCube
24595,2025-05-09 11:06:18.8210,18814,Cube 4,,3,3,InCube
24596,2025-05-09 11:06:18.9217,18823,Cube 4,,3,3,InCube
24597,2025-05-09 11:06:19.0224,18832,Cube 4,,3,3,InCube
24598,2025-05-09 11:06:19.1222,18841,Cube 4,,3,3,InCube
24599,2025-05-09 11:06:19.2234,18850,Cube 4,,3,3,InCube
24600,2025-05-09 11:06:19.3232,18859,Cube 4,,3,3,InCube
24601,2025-05-09 11:06:19.4239,18868,Cube 4,,3,3,InCube
24602,2025-05-09 11:06:19.5251,18877,Cube 4,,3,3,InCube
24603,2025-05-09 11:06:19.6249,18886,Cube 4,,3,3,InCube
24604,2025-05-09 11:06:19.7257,18895,Cube 4,,3,3,InCube
24605,2025-05-09 11:06:19.8259,18904,Cube 4,,3,4,InCube
24606,2025-05-09 11:06:19.9262,18913,Cube 4,,3,4,InCube
24607,2025-05-09 11:06:20.0270,18922,Cube 4,,3,3,InCube
24608,2025-05-09 11:06:20.1272,18931,Cube 4,,3,3,InCube
24609,2025-05-09 11:06:20.2280,18940,Cube 4,,3,3,InCube
24610,2025-05-09 11:06:20.3282,18949,Cube 4,,3,3,InCube
24611,2025-05-09 11:06:20.4290,18958,Cube 4,,3,3,InCube
24612,2025-05-09 11:06:20.5302,18967,Cube 4,,3,3,InCube
24613,2025-05-09 11:06:20.6314,18976,Cube 4,,3,3,InCube
24614,2025-05-09 11:06:20.7357,18985,,,3,3,
24615,2025-05-09 11:06:20.8424,18995,,,3,3,
24616,2025-05-09 11:06:20.9431,19004,,,3,3,
24617,2025-05-09 11:06:21.0433,19013,,,3,3,
24618,2025-05-09 11:06:21.1441,19022,,,3,3,
24619,2025-05-09 11:06:21.2443,19031,,,3,3,
24620,2025-05-09 11:06:21.3450,19040,,,3,3,
24621,2025-05-09 11:06:21.4463,19049,,,3,3,
24622,2025-05-09 11:06:21.5460,19058,,,3,3,
24623,2025-05-09 11:06:21.6472,19067,,,3,3,
24624,2025-05-09 11:06:21.7475,19076,,,3,3,
24625,2025-05-09 11:06:21.8487,19085,,,3,3,
24626,2025-05-09 11:06:21.9490,19094,,,3,3,
24627,2025-05-09 11:06:22.0492,19103,,,3,3,
24628,2025-05-09 11:06:22.1499,19112,,,3,3,
24629,2025-05-09 11:06:22.2507,19121,,,3,3,
24630,2025-05-09 11:06:22.3514,19130,,,3,3,
24631,2025-05-09 11:06:22.4511,19139,,,3,3,
24632,2025-05-09 11:06:22.5553,19148,Cube 1,,0,3,
24633,2025-05-09 11:06:22.6636,19158,Cube 1,,0,3,
24634,2025-05-09 11:06:22.7638,19167,Cube 1,,0,3,
24635,2025-05-09 11:06:22.8660,19176,Cube 1,,0,3,
24636,2025-05-09 11:06:22.9762,19186,Cube 1,,0,3,
24637,2025-05-09 11:06:23.0765,19195,Cube 1,,0,3,
24638,2025-05-09 11:06:23.1767,19204,Cube 1,,0,3,
24639,2025-05-09 11:06:23.2775,19213,Cube 1,,0,3,
24640,2025-05-09 11:06:23.3787,19222,Cube 1,,0,3,
24641,2025-05-09 11:06:23.4785,19231,Cube 1,,0,3,
24642,2025-05-09 11:06:23.5792,19240,Cube 1,,0,3,
24643,2025-05-09 11:06:23.6799,19249,Cube 1,,0,3,
24644,2025-05-09 11:06:23.7807,19258,Cube 1,,0,3,
24645,2025-05-09 11:06:23.8814,19267,Cube 1,,0,3,
24646,2025-05-09 11:06:23.9817,19276,Cube 1,,0,3,
24647,2025-05-09 11:06:24.0830,19285,Cube 1,,0,3,
24648,2025-05-09 11:06:24.1822,19294,Cube 1,,0,3,
24649,2025-05-09 11:06:24.2829,19303,Cube 1,,0,3,
24650,2025-05-09 11:06:24.3832,19312,Cube 1,,0,3,
24651,2025-05-09 11:06:24.4845,19321,Cube 1,,0,3,
24652,2025-05-09 11:06:24.5847,19330,Cube 1,,0,3,
24653,2025-05-09 11:06:24.6854,19339,Cube 1,,0,3,
24654,2025-05-09 11:06:24.7862,19348,Cube 1,,0,3,
24655,2025-05-09 11:06:24.8869,19357,Cube 1,,0,3,InCube
24656,2025-05-09 11:06:24.9871,19366,Cube 1,,0,3,InCube
24657,2025-05-09 11:06:25.0884,19375,Cube 1,,0,3,InCube
24658,2025-05-09 11:06:25.1876,19384,Cube 1,,0,3,InCube
24659,2025-05-09 11:06:25.2885,19393,Cube 1,,0,3,InCube
24660,2025-05-09 11:06:25.3887,19402,Cube 1,,0,3,InCube
24661,2025-05-09 11:06:25.4900,19411,Cube 1,,0,3,InCube
24662,2025-05-09 11:06:25.5902,19420,Cube 1,,0,3,InCube
24663,2025-05-09 11:06:25.6904,19429,Cube 1,,0,3,InCube
24664,2025-05-09 11:06:25.7907,19438,Cube 1,,0,3,InCube
24665,2025-05-09 11:06:25.8919,19447,Cube 1,,0,3,InCube
24666,2025-05-09 11:06:25.9923,19456,Cube 1,,0,3,InCube
24667,2025-05-09 11:06:26.0930,19465,Cube 1,,0,3,InCube
24668,2025-05-09 11:06:26.1933,19474,Cube 1,,0,3,InCube
24669,2025-05-09 11:06:26.2941,19483,Cube 1,,0,3,InCube
24670,2025-05-09 11:06:26.3939,19492,Cube 1,,0,3,InCube
24671,2025-05-09 11:06:26.4957,19501,Cube 1,,0,3,InCube
24672,2025-05-09 11:06:26.5954,19510,Cube 1,,0,3,InCube
24673,2025-05-09 11:06:26.6961,19519,Cube 1,,0,3,InCube
24674,2025-05-09 11:06:26.7959,19528,Cube 1,,0,3,InCube
24675,2025-05-09 11:06:26.8971,19537,Cube 1,,0,3,InCube
24676,2025-05-09 11:06:26.9973,19546,Cube 1,,0,3,InCube
24677,2025-05-09 11:06:27.0986,19555,Cube 1,,0,3,InCube
24678,2025-05-09 11:06:27.1988,19564,Cube 1,,0,3,InCube
24679,2025-05-09 11:06:27.2990,19573,Cube 1,,0,3,InCube
24680,2025-05-09 11:06:27.3993,19582,Cube 1,,0,3,InCube
24681,2025-05-09 11:06:27.5025,19591,Cube 1,,0,0,InCube
24682,2025-05-09 11:06:27.6118,19601,Cube 1,,0,0,InCube
24683,2025-05-09 11:06:27.7120,19610,Cube 1,,0,0,InCube
24684,2025-05-09 11:06:27.8128,19619,Cube 1,,0,0,InCube
24685,2025-05-09 11:06:27.9135,19628,Cube 1,,0,0,InCube
24686,2025-05-09 11:06:28.0144,19637,Cube 1,,0,0,InCube
24687,2025-05-09 11:06:28.1147,19646,Cube 1,,0,0,InCube
24688,2025-05-09 11:06:28.2149,19655,Cube 1,,0,0,InCube
24689,2025-05-09 11:06:28.3152,19664,Cube 1,,0,0,InCube
24690,2025-05-09 11:06:28.4164,19673,Cube 1,,0,0,InCube
24691,2025-05-09 11:06:28.5166,19682,Cube 1,,0,0,InCube
24692,2025-05-09 11:06:28.6175,19691,Cube 1,,0,0,InCube
24693,2025-05-09 11:06:28.7177,19700,Cube 1,,0,0,InCube
24694,2025-05-09 11:06:28.8180,19709,Cube 1,,0,0,InCube
24695,2025-05-09 11:06:28.9182,19718,Cube 1,,0,0,InCube
24696,2025-05-09 11:06:29.0194,19727,Cube 1,,0,0,InCube
24697,2025-05-09 11:06:29.1197,19736,Cube 1,,0,0,InCube
24698,2025-05-09 11:06:29.2204,19745,Cube 1,,0,0,InCube
24699,2025-05-09 11:06:29.3212,19754,Cube 1,,0,0,InCube
24700,2025-05-09 11:06:29.4219,19763,Cube 1,,0,0,InCube
24701,2025-05-09 11:06:29.5216,19772,Cube 1,,0,0,InCube
24702,2025-05-09 11:06:29.6229,19781,Cube 1,,0,0,InCube
24703,2025-05-09 11:06:29.7236,19790,Cube 1,,0,0,InCube
24704,2025-05-09 11:06:29.8378,19799,,,0,0,
24705,2025-05-09 11:06:29.9455,19809,,,0,0,
24706,2025-05-09 11:06:30.0468,19818,,,0,0,
24707,2025-05-09 11:06:30.1475,19827,,,0,0,
24708,2025-05-09 11:06:30.2482,19836,,,0,0,
24709,2025-05-09 11:06:30.3485,19845,,,0,0,
24710,2025-05-09 11:06:30.4493,19854,,,0,0,
24711,2025-05-09 11:06:30.5495,19863,,,0,0,
24712,2025-05-09 11:06:30.6502,19872,,,0,0,
24713,2025-05-09 11:06:30.7510,19881,,,0,0,
24714,2025-05-09 11:06:30.8507,19890,,,0,0,
24715,2025-05-09 11:06:30.9519,19899,,,0,0,
24716,2025-05-09 11:06:31.0517,19908,,,0,0,
24717,2025-05-09 11:06:31.1524,19917,,,0,0,
24718,2025-05-09 11:06:31.2532,19926,,,0,0,
24719,2025-05-09 11:06:31.3534,19935,,,0,0,
24720,2025-05-09 11:06:31.4551,19944,,,0,0,
24721,2025-05-09 11:06:31.5544,19953,,,0,0,
24722,2025-05-09 11:06:31.6556,19962,,,0,0,
24723,2025-05-09 11:06:31.7593,19971,,,0,3,
24724,2025-05-09 11:06:31.8680,19981,,,0,3,
24725,2025-05-09 11:06:31.9678,19990,,,0,3,
24726,2025-05-09 11:06:32.0690,19999,,,0,3,
24727,2025-05-09 11:06:32.1692,20008,,,0,3,
24728,2025-05-09 11:06:32.2701,20017,,,0,3,
24729,2025-05-09 11:06:32.3708,20026,,,0,3,
24730,2025-05-09 11:06:32.4705,20035,,,0,3,
24731,2025-05-09 11:06:32.5718,20044,Cube 3,,1,3,
24732,2025-05-09 11:06:32.6715,20053,Cube 3,,1,3,
24733,2025-05-09 11:06:32.7727,20062,Cube 3,,1,3,
24734,2025-05-09 11:06:32.8730,20071,Cube 3,,1,3,
24735,2025-05-09 11:06:32.9732,20080,Cube 3,,1,3,
24736,2025-05-09 11:06:33.0735,20089,Cube 3,,1,3,
24737,2025-05-09 11:06:33.1747,20098,Cube 3,,1,3,
24738,2025-05-09 11:06:33.2749,20107,Cube 3,,1,3,
24739,2025-05-09 11:06:33.3752,20116,Cube 3,,1,3,
24740,2025-05-09 11:06:33.4761,20125,Cube 3,,1,3,
24741,2025-05-09 11:06:33.5764,20134,Cube 3,,1,3,
24742,2025-05-09 11:06:33.6776,20143,Cube 3,,1,3,
24743,2025-05-09 11:06:33.7774,20152,Cube 3,,1,3,
24744,2025-05-09 11:06:33.8781,20161,Cube 3,,1,3,
24745,2025-05-09 11:06:33.9783,20170,Cube 3,,1,3,
24746,2025-05-09 11:06:34.0791,20179,Cube 3,,1,3,InCube
24747,2025-05-09 11:06:34.1803,20188,Cube 3,,1,3,InCube
24748,2025-05-09 11:06:34.2805,20197,Cube 3,,1,3,InCube
24749,2025-05-09 11:06:34.3813,20206,Cube 3,,1,3,InCube
24750,2025-05-09 11:06:34.4810,20215,Cube 3,,1,3,InCube
24751,2025-05-09 11:06:34.5828,20224,Cube 3,,1,3,InCube
24752,2025-05-09 11:06:34.6835,20233,Cube 3,,1,3,InCube
24753,2025-05-09 11:06:34.7837,20242,Cube 3,,1,3,InCube
24754,2025-05-09 11:06:34.8840,20251,Cube 3,,1,3,InCube
24755,2025-05-09 11:06:34.9842,20260,Cube 3,,1,3,InCube
24756,2025-05-09 11:06:35.0844,20269,Cube 3,,1,3,InCube
24757,2025-05-09 11:06:35.1862,20278,Cube 3,,1,3,InCube
24758,2025-05-09 11:06:35.2860,20287,Cube 3,,1,3,InCube
24759,2025-05-09 11:06:35.3859,20296,Cube 3,,1,3,InCube
24760,2025-05-09 11:06:35.4866,20305,Cube 3,,1,3,InCube
24761,2025-05-09 11:06:35.5874,20314,Cube 3,,1,3,InCube
24762,2025-05-09 11:06:35.6881,20323,Cube 3,,1,3,InCube
24763,2025-05-09 11:06:35.7889,20332,Cube 3,,1,3,InCube
24764,2025-05-09 11:06:35.8891,20341,Cube 3,,1,3,InCube
24765,2025-05-09 11:06:35.9898,20350,Cube 3,,1,3,InCube
24766,2025-05-09 11:06:36.0901,20359,Cube 3,,1,3,InCube
24767,2025-05-09 11:06:36.1908,20368,Cube 3,,1,3,InCube
24768,2025-05-09 11:06:36.2910,20377,Cube 3,,1,3,InCube
24769,2025-05-09 11:06:36.3915,20386,Cube 3,,1,3,InCube
24770,2025-05-09 11:06:36.4922,20395,Cube 3,,1,3,InCube
24771,2025-05-09 11:06:36.5926,20404,Cube 3,,1,3,InCube
24772,2025-05-09 11:06:36.6933,20413,Cube 3,,1,3,InCube
24773,2025-05-09 11:06:36.7946,20422,Cube 3,,1,3,InCube
24774,2025-05-09 11:06:36.8943,20431,Cube 3,,1,3,InCube
24775,2025-05-09 11:06:36.9945,20440,Cube 3,,1,3,InCube
24776,2025-05-09 11:06:37.0983,20449,Cube 3,,1,2,InCube
24777,2025-05-09 11:06:37.2075,20459,Cube 3,,1,2,InCube
24778,2025-05-09 11:06:37.3097,20468,Cube 3,,1,3,InCube
24779,2025-05-09 11:06:37.4109,20477,Cube 3,,1,3,InCube
24780,2025-05-09 11:06:37.5202,20487,Cube 3,,1,3,InCube
24781,2025-05-09 11:06:37.6204,20496,Cube 3,,1,3,InCube
24782,2025-05-09 11:06:37.7212,20505,Cube 3,,1,3,InCube
24783,2025-05-09 11:06:37.8219,20514,Cube 3,,1,3,InCube
24784,2025-05-09 11:06:37.9217,20523,Cube 3,,1,3,InCube
24785,2025-05-09 11:06:38.0224,20532,Cube 3,,1,3,InCube
24786,2025-05-09 11:06:38.1231,20541,Cube 3,,1,3,InCube
24787,2025-05-09 11:06:38.2239,20550,Cube 3,,1,3,InCube
24788,2025-05-09 11:06:38.3246,20559,Cube 3,,1,3,InCube
24789,2025-05-09 11:06:38.4248,20568,Cube 3,,1,3,InCube
24790,2025-05-09 11:06:38.5370,20577,Cube 3,,1,3,InCube
24791,2025-05-09 11:06:38.6373,20586,Cube 3,,1,3,InCube
24792,2025-05-09 11:06:38.7370,20595,Cube 3,,1,3,InCube
24793,2025-05-09 11:06:38.8377,20604,Cube 3,,1,3,InCube
24794,2025-05-09 11:06:38.9395,20613,Cube 3,,1,3,InCube
24795,2025-05-09 11:06:39.0422,20622,,,1,3,
24796,2025-05-09 11:06:39.1504,20632,,,1,3,
24797,2025-05-09 11:06:39.2516,20641,,,1,3,
24798,2025-05-09 11:06:39.3519,20650,,,1,3,
24799,2025-05-09 11:06:39.4522,20659,,,1,3,
24800,2025-05-09 11:06:39.5524,20668,,,1,3,
24801,2025-05-09 11:06:39.6536,20677,,,1,3,
24802,2025-05-09 11:06:39.7539,20686,,,1,3,
24803,2025-05-09 11:06:39.8541,20695,,,1,3,
24804,2025-05-09 11:06:39.9554,20704,,,1,3,
24805,2025-05-09 11:06:40.0556,20713,,,1,3,
24806,2025-05-09 11:06:40.1563,20722,,,1,3,
24807,2025-05-09 11:06:40.2562,20731,,,1,3,
24808,2025-05-09 11:06:40.3570,20740,,,1,3,
24809,2025-05-09 11:06:40.4577,20749,,,1,3,
24810,2025-05-09 11:06:40.5580,20758,,,1,3,
