ID; Timestamp; FrameNumber; ActivatedCube; ActiveCubeX; ActiveCubeY; ActiveCubeZ; TrackerX; TrackerY; TrackerZ; GoalGesture; GesturesAtempted; AttemptsInCube; State; Event
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:43.8884; 489; None; ; ; ; 0.2182072; 0.7276721; 0.1576002; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:43.8994; 490; None; ; ; ; 0.2181799; 0.7274402; 0.1574132; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:43.9114; 491; None; ; ; ; 0.2182605; 0.727437; 0.157537; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:43.9223; 492; None; ; ; ; 0.21829; 0.7271497; 0.1573179; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:43.9333; 493; None; ; ; ; 0.2182891; 0.7268578; 0.1571722; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:43.9443; 494; None; ; ; ; 0.2181971; 0.7266623; 0.1571496; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:43.9553; 495; None; ; ; ; 0.218219; 0.7262882; 0.1569545; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:43.9672; 496; None; ; ; ; 0.2182304; 0.7259867; 0.1568029; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:43.9782; 497; None; ; ; ; 0.2182823; 0.7257241; 0.1566765; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:43.9892; 498; None; ; ; ; 0.2183199; 0.725588; 0.1564119; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.0008; 499; None; ; ; ; 0.2183621; 0.7253175; 0.1562479; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.0112; 500; None; ; ; ; 0.2185343; 0.7252523; 0.1563179; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.0222; 501; None; ; ; ; 0.2186216; 0.7250506; 0.1561108; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.0347; 502; None; ; ; ; 0.218702; 0.724833; 0.1559968; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.0447; 503; None; ; ; ; 0.2184313; 0.7246834; 0.1560063; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.0567; 504; None; ; ; ; 0.2184752; 0.7245996; 0.1559081; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.0676; 505; None; ; ; ; 0.2185054; 0.7244185; 0.1558688; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.0786; 506; None; ; ; ; 0.2185967; 0.724476; 0.1561191; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.0896; 507; None; ; ; ; 0.2186187; 0.7242757; 0.1560657; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.1015; 508; None; ; ; ; 0.2186314; 0.724139; 0.1560233; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.1125; 509; None; ; ; ; 0.218712; 0.724183; 0.1561723; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.1235; 510; None; ; ; ; 0.2187193; 0.7241112; 0.1561234; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.1345; 511; None; ; ; ; 0.2187013; 0.7241189; 0.1562958; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.1454; 512; None; ; ; ; 0.2187219; 0.7241865; 0.1564066; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.1564; 513; None; ; ; ; 0.2187315; 0.7241535; 0.1564119; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.1684; 514; None; ; ; ; 0.2187417; 0.7241042; 0.1564093; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.1793; 515; None; ; ; ; 0.2186483; 0.7241057; 0.1565049; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.1903; 516; None; ; ; ; 0.218646; 0.7241734; 0.1565948; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.2013; 517; None; ; ; ; 0.2186428; 0.7241389; 0.1566236; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.2132; 518; None; ; ; ; 0.2188675; 0.724286; 0.1568589; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.2242; 519; None; ; ; ; 0.2188775; 0.7243273; 0.1568403; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.2352; 520; None; ; ; ; 0.2188972; 0.7243124; 0.1568036; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.2611; 521; None; ; ; ; 0.2187779; 0.724342; 0.1567636; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.2691; 522; None; ; ; ; 0.2187693; 0.7243651; 0.156883; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.2761; 523; None; ; ; ; 0.2187034; 0.7243826; 0.1568825; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.2831; 524; None; ; ; ; 0.2186962; 0.7243668; 0.1568656; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.2911; 525; None; ; ; ; 0.2186738; 0.7244806; 0.1569805; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.2980; 526; None; ; ; ; 0.2186668; 0.7244592; 0.1569686; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.3080; 527; None; ; ; ; 0.2187163; 0.7245625; 0.1571698; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.3191; 528; None; ; ; ; 0.2187164; 0.7244949; 0.1572061; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.3310; 529; None; ; ; ; 0.2187421; 0.7244024; 0.1570594; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.3420; 530; None; ; ; ; 0.218751; 0.724337; 0.1570747; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.3535; 531; None; ; ; ; 0.2187425; 0.7245269; 0.1569088; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.3640; 532; None; ; ; ; 0.2187396; 0.7244594; 0.1568689; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.3749; 533; None; ; ; ; 0.2188071; 0.7245765; 0.1570489; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.3859; 534; None; ; ; ; 0.218799; 0.7245929; 0.1571751; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.3979; 535; None; ; ; ; 0.218808; 0.7245268; 0.1571219; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.4089; 536; None; ; ; ; 0.2187199; 0.7245328; 0.15715; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.4198; 537; None; ; ; ; 0.2187312; 0.7244576; 0.1570992; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.4308; 538; None; ; ; ; 0.2187456; 0.724529; 0.1569655; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.4428; 539; None; ; ; ; 0.2187719; 0.724617; 0.1571169; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.4537; 540; None; ; ; ; 0.2187855; 0.7246799; 0.15716; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.4647; 541; None; ; ; ; 0.2187975; 0.7246004; 0.1570921; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.4757; 542; None; ; ; ; 0.2187715; 0.7246348; 0.1571577; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.4867; 543; None; ; ; ; 0.2187861; 0.7244396; 0.1572034; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.4976; 544; None; ; ; ; 0.2187969; 0.724363; 0.1571448; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.5096; 545; None; ; ; ; 0.2185427; 0.724277; 0.157073; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.5206; 546; None; ; ; ; 0.218497; 0.7244313; 0.1572146; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.5315; 547; None; ; ; ; 0.2184822; 0.7243581; 0.1571906; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.5425; 548; None; ; ; ; 0.2184564; 0.7242769; 0.1571629; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.5540; 549; None; ; ; ; 0.2187239; 0.7243795; 0.1570399; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.5650; 550; None; ; ; ; 0.2187286; 0.7243172; 0.1570051; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.5760; 551; None; ; ; ; 0.2185508; 0.7243853; 0.1571062; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.5879; 552; None; ; ; ; 0.2185225; 0.7242787; 0.15731; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.5989; 553; None; ; ; ; 0.2185056; 0.7242285; 0.1572912; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.6099; 554; None; ; ; ; 0.2185554; 0.7243114; 0.157423; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.6214; 555; None; ; ; ; 0.218545; 0.7242357; 0.1573915; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.6323; 556; None; ; ; ; 0.2185444; 0.7240906; 0.157249; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.6433; 557; None; ; ; ; 0.2185157; 0.7240614; 0.1572821; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.6543; 558; None; ; ; ; 0.2184628; 0.7242231; 0.1572165; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.6652; 559; None; ; ; ; 0.2184253; 0.7241659; 0.1571658; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.6762; 560; None; ; ; ; 0.2183466; 0.7242489; 0.1572773; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.6882; 561; None; ; ; ; 0.2183226; 0.7242931; 0.1571927; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.6991; 562; None; ; ; ; 0.2183145; 0.7242262; 0.1571696; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.7096; 563; None; ; ; ; 0.2184678; 0.7242173; 0.1572561; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.7216; 564; None; ; ; ; 0.2184566; 0.7243227; 0.1571991; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.7326; 565; None; ; ; ; 0.2184464; 0.724238; 0.157161; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.7436; 566; None; ; ; ; 0.2183949; 0.7242047; 0.1571517; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.7556; 567; None; ; ; ; 0.2183345; 0.7242821; 0.1573732; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.7665; 568; None; ; ; ; 0.2183178; 0.7242197; 0.1573122; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.7785; 569; None; ; ; ; 0.2183196; 0.7242776; 0.1573858; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.7900; 570; None; ; ; ; 0.21832; 0.7241839; 0.1573234; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.8019; 571; None; ; ; ; 0.2183101; 0.7241158; 0.15746; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.8124; 572; None; ; ; ; 0.2180861; 0.7240028; 0.1573777; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.8239; 573; None; ; ; ; 0.218073; 0.7239743; 0.1573377; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.8364; 574; None; ; ; ; 0.2180683; 0.7239074; 0.1573086; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.8473; 575; None; ; ; ; 0.2181136; 0.7238506; 0.1572735; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.8593; 576; None; ; ; ; 0.2181288; 0.7238472; 0.1570842; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.8703; 577; None; ; ; ; 0.218146; 0.7237965; 0.1570086; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.8822; 578; None; ; ; ; 0.2182932; 0.7238567; 0.1570878; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.8942; 579; None; ; ; ; 0.2183271; 0.7238672; 0.157021; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.9052; 580; None; ; ; ; 0.2183694; 0.7238221; 0.1569571; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.9162; 581; None; ; ; ; 0.218412; 0.7238864; 0.1569991; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.9271; 582; None; ; ; ; 0.2184482; 0.7238456; 0.1570311; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.9386; 583; None; ; ; ; 0.2184841; 0.7238265; 0.1570101; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.9496; 584; None; ; ; ; 0.2184827; 0.7239251; 0.1571147; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.9610; 585; None; ; ; ; 0.2185018; 0.7238597; 0.1573894; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.9720; 586; None; ; ; ; 0.2185382; 0.7238345; 0.1573875; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.9830; 587; None; ; ; ; 0.2186086; 0.7238547; 0.1574588; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:44.9950; 588; None; ; ; ; 0.218619; 0.7238744; 0.1575654; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.0059; 589; None; ; ; ; 0.218638; 0.7238423; 0.1575849; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.0174; 590; None; ; ; ; 0.2184429; 0.7237705; 0.1575966; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.0279; 591; None; ; ; ; 0.2184637; 0.7237065; 0.1573889; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.0389; 592; None; ; ; ; 0.2184712; 0.7236549; 0.1573908; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.0508; 593; None; ; ; ; 0.2187058; 0.7238194; 0.1576364; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.0613; 594; None; ; ; ; 0.2187573; 0.723896; 0.1572449; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.0723; 595; None; ; ; ; 0.2187952; 0.7238463; 0.1571989; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.0843; 596; None; ; ; ; 0.2187039; 0.7239377; 0.1573372; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.0952; 597; None; ; ; ; 0.2187225; 0.723919; 0.1574559; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.1062; 598; None; ; ; ; 0.2187472; 0.7238561; 0.1574187; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.1182; 599; None; ; ; ; 0.2187168; 0.7238832; 0.1574492; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.1281; 600; None; ; ; ; 0.2187005; 0.7240535; 0.1577196; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.1401; 601; None; ; ; ; 0.2187156; 0.7240059; 0.1576483; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.1511; 602; None; ; ; ; 0.2186354; 0.7239577; 0.1575501; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.1620; 603; None; ; ; ; 0.2186029; 0.724159; 0.1576071; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.1730; 604; None; ; ; ; 0.2185748; 0.7241454; 0.157521; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.1850; 605; None; ; ; ; 0.2188314; 0.7243319; 0.1576891; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.1960; 606; None; ; ; ; 0.2188436; 0.7243192; 0.1572862; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.2069; 607; None; ; ; ; 0.2188216; 0.7243279; 0.1572235; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.2179; 608; None; ; ; ; 0.218801; 0.7243835; 0.1572044; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.2289; 609; None; ; ; ; 0.2187566; 0.7245407; 0.1571217; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.2403; 610; None; ; ; ; 0.218797; 0.7246749; 0.1572044; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.2523; 611; None; ; ; ; 0.2187787; 0.7247013; 0.1571631; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.2623; 612; None; ; ; ; 0.218754; 0.7246939; 0.1572466; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.2743; 613; None; ; ; ; 0.2187285; 0.7247237; 0.1572151; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.2852; 614; None; ; ; ; 0.2185453; 0.724764; 0.1571887; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.2962; 615; None; ; ; ; 0.2185071; 0.7248675; 0.1573792; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.3072; 616; None; ; ; ; 0.2185034; 0.7248794; 0.1573441; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.3191; 617; None; ; ; ; 0.2185962; 0.7250067; 0.1574419; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.3301; 618; None; ; ; ; 0.2185892; 0.725141; 0.1574893; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.3411; 619; None; ; ; ; 0.2184568; 0.7253006; 0.1576538; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.3520; 620; None; ; ; ; 0.2184581; 0.7252874; 0.1576991; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.3630; 621; None; ; ; ; 0.218471; 0.7252684; 0.1576803; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.3750; 622; None; ; ; ; 0.2185272; 0.7253857; 0.1578286; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.3860; 623; None; ; ; ; 0.2185462; 0.7253597; 0.1578043; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.3969; 624; None; ; ; ; 0.2185916; 0.7251436; 0.1577883; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.4074; 625; None; ; ; ; 0.218633; 0.7251217; 0.1577694; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.4194; 626; None; ; ; ; 0.2185802; 0.7251934; 0.1578534; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.4303; 627; None; ; ; ; 0.2186126; 0.7252122; 0.1576416; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.4413; 628; None; ; ; ; 0.21874; 0.7254184; 0.157901; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.4523; 629; None; ; ; ; 0.2187685; 0.72536; 0.1578763; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.4633; 630; None; ; ; ; 0.2187928; 0.7253169; 0.1579335; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.4752; 631; None; ; ; ; 0.2188186; 0.7252635; 0.1579025; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.4862; 632; None; ; ; ; 0.2187403; 0.7253731; 0.1580603; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.4972; 633; None; ; ; ; 0.2187632; 0.7254357; 0.1577814; extension; 0; ; Moving to rest position; 
06262e3a-91a3-43f2-b2af-1d2151a2ca3a;2025-03-21 13:00:45.5081; 634; None; ; ; ; 0.218789; 0.7254018; 0.1577027; extension; 0; ; Moving to rest position; 
